strategy,id,entryTime,exitTime,side,ruleId,netPnL,pointsPnL,mfePoints,maePoints,exitReason,ls_state_at_entry_1m,ls_state_at_exit_1m,ls_favorable_at_entry_1m,bars_since_last_flip_1m,flips_in_prev_60m_1m,flips_during_trade_1m,adverse_flips_during_1m,bars_to_first_adverse_1m,ls_state_at_entry_3m,ls_state_at_exit_3m,ls_favorable_at_entry_3m,bars_since_last_flip_3m,flips_in_prev_60m_3m,flips_during_trade_3m,adverse_flips_during_3m,bars_to_first_adverse_3m,ls_state_at_entry_15m,ls_state_at_exit_15m,ls_favorable_at_entry_15m,bars_since_last_flip_15m,flips_in_prev_60m_15m,flips_during_trade_15m,adverse_flips_during_15m,bars_to_first_adverse_15m
gex-lt-3m-crossover,T000268,1746549060000,1746550637000,long,L_S4,-1025,-51,34.25,49,stop_loss,1,0,false,6,9,1,0,,0,0,true,10,3,0,0,,1,1,false,136,0,0,0,
gex-lt-3m-crossover,T000269,1746555360000,1746560700000,long,L_S4,1665,83.5,87,5.25,max_hold_time,1,0,false,15,4,3,1,36,0,1,true,115,0,1,1,5,1,1,false,241,0,0,0,
gex-lt-3m-crossover,T000270,1746628260000,1746629533000,short,S_R4,1610,80.75,80.25,7,take_profit,1,0,true,37,5,1,1,7,1,0,true,25,3,1,1,17,0,0,false,571,0,0,0,
gex-lt-3m-crossover,T000271,1746642120000,1746644220000,long,L_S4,2420,121.25,118,17.25,take_profit,0,1,true,54,4,5,3,5,0,1,true,31,1,5,3,8,0,0,true,802,0,0,0,
gex-lt-3m-crossover,T000272,1746646440000,1746646920000,long,L_S4,2400,120.25,119.5,28.25,take_profit,0,1,true,12,5,1,1,7,0,1,true,10,4,1,1,5,0,0,true,874,0,0,0,
gex-lt-3m-crossover,T000273,1746646980000,1746647176000,long,L_S4,-1030,-51.25,44.5,47.25,stop_loss,1,1,false,2,6,0,0,,1,1,false,4,4,0,0,,0,0,true,883,0,0,0,
gex-lt-3m-crossover,T000274,1746705660000,1746707846000,short,S_GF_SOLO,1200,60.25,39,23.25,take_profit,0,0,false,59,2,4,2,14,0,0,false,94,0,0,0,,1,0,true,961,0,1,1,29
gex-lt-3m-crossover,T000275,1746708360000,1746713500000,short,S_CW,2400,120.25,117.75,29.25,take_profit,0,0,false,11,4,6,3,6,0,0,false,139,0,0,0,,0,0,false,16,1,0,0,
gex-lt-3m-crossover,T000276,1746719520000,1746723076000,short,S_GF_SOLO,-1035,-51.5,24.25,49.5,stop_loss,1,0,true,47,6,1,1,19,1,1,true,43,1,0,0,,1,1,true,22,1,0,0,
gex-lt-3m-crossover,T000277,1746728160000,1746732101000,short,S_GF_SOLO,-1035,-51.5,14.75,41,stop_loss,1,1,true,8,1,2,1,42,0,0,false,46,1,0,0,,1,1,true,166,0,0,0,
gex-lt-3m-crossover,T000278,1746789362000,1746790009000,short,S_GF_SOLO,1205,60.5,49,46.5,take_profit,1,0,true,10,10,1,1,10,1,0,true,79,0,1,1,8,0,0,false,1,1,0,0,
gex-lt-3m-crossover,T000279,1746790260000,1746792370000,short,S_CW,-1035,-51.5,30.75,49.5,stop_loss,0,1,false,5,7,1,0,,0,0,false,7,1,4,2,17,0,0,false,16,1,0,0,
gex-lt-3m-crossover,T000280,1746792604000,1746797734000,short,S_CW,-1035,-51.5,20.5,49,stop_loss,1,1,true,25.1,2,14,7,2.9,0,1,false,4.1,5,3,1,58.9,0,0,false,55.1,1,0,0,
gex-lt-3m-crossover,T000281,1746800160000,1746800646000,short,S_GF_SOLO,1195,60,58.25,11.5,take_profit,1,0,true,0,10,1,1,1,0,0,false,1,8,0,0,,0,0,false,181,0,0,0,
gex-lt-3m-crossover,T000282,1747138560000,1747143688000,long,L_S4,2405,120.5,120,11.25,take_profit,1,1,false,13,6,16,8,28,1,1,false,172,0,0,0,,1,1,false,46,1,0,0,
gex-lt-3m-crossover,T000283,1747223160000,1747228500000,long,L_S4,-145,-7,19.5,35.25,max_hold_time,0,1,true,6,3,5,3,44,1,0,false,88,0,1,0,,0,0,true,721,0,1,1,74
gex-lt-3m-crossover,T000284,1747230360000,1747230516000,long,L_S4,-1035,-51.5,0,48.5,stop_loss,1,0,false,16,3,1,0,,0,0,true,4,2,0,0,,1,1,false,16,3,0,0,
gex-lt-3m-crossover,T000285,1747231081000,1747236420000,long,L_S4,1570,78.75,86.25,2.5,max_hold_time,0,1,true,6,6,19,10,1,0,1,true,16,2,9,5,8,1,1,false,28,3,0,0,
gex-lt-3m-crossover,T000286,1747308661000,1747312063000,long,L_S4,-1030,-51.25,2.5,49.5,stop_loss,1,0,false,12,5,1,0,,1,1,false,79,0,2,1,56,0,0,true,421,0,0,0,
gex-lt-3m-crossover,T000287,1747313160000,1747316955000,long,L_S4,-990,-49.25,38.25,47.25,stop_loss,1,0,false,16,1,7,3,46,1,0,false,19,2,7,3,17,0,1,true,1,2,1,1,14
gex-lt-3m-crossover,T000289,1747319460000,1747321381000,short,S_GF_SOLO,-1025,-51,36,48.5,stop_loss,0,1,false,3,10,1,0,,0,1,false,4,11,1,0,,1,1,true,91,0,0,0,
gex-lt-3m-crossover,T000290,1747323060000,1747328400000,long,L_S4,1935,97,105.25,2.75,max_hold_time,1,1,false,49,1,8,4,29,1,1,false,37,1,0,0,,1,1,false,151,0,0,0,
gex-lt-3m-crossover,T000291,1747332960000,1747336899000,long,L_S4,-1025,-51,26.5,49.25,stop_loss,0,0,true,46,1,18,9,15,0,0,true,31,1,0,0,,1,0,false,316,0,1,0,
gex-lt-3m-crossover,T000292,1747337460000,1747338900000,long,L_S4,725,36.5,78,6,market_close,0,1,true,11,18,1,1,9,0,0,true,106,0,0,0,,0,1,true,16,1,1,1,14
gex-lt-3m-crossover,T000293,1747399560000,1747402907000,long,L_S4,-1020,-50.75,54.5,48.75,stop_loss,0,0,true,15,10,6,3,20,0,0,true,13,4,6,3,29,1,0,false,151,0,1,0,
gex-lt-3m-crossover,T000294,1747403162000,1747406112000,long,L_S4,-1035,-51.5,31,47.25,stop_loss,1,0,false,0,7,1,0,,0,0,true,16,6,2,1,38,0,0,true,16,1,0,0,
gex-lt-3m-crossover,T000295,1747406760000,1747412100000,long,L_S4,1735,87,92,26.85,max_hold_time,0,1,true,16,2,9,5,4,0,1,true,19,2,3,2,53,1,1,false,1,1,0,0,
gex-lt-3m-crossover,T000296,1747412880000,1747416420000,short,S_R4,-490,-24.25,17,33.5,max_hold_time,0,1,false,1,7,7,3,3,1,1,true,28,3,0,0,,1,1,true,103,0,0,0,
gex-lt-3m-crossover,T000298,1747660600000,1747661805000,long,L_S4,2395,120,119.5,8.75,take_profit,0,1,true,3.7,2,1,1,9.3,0,1,true,4.7,3,1,1,13.3,0,1,true,16.7,2,1,1,13.3
gex-lt-3m-crossover,T000299,1747663260000,1747668600000,long,L_S4,1185,59.5,108.5,5,max_hold_time,1,1,false,35,2,3,1,77,1,1,false,31,4,1,0,,1,1,false,31,1,0,0,
gex-lt-3m-crossover,T000300,1747669560000,1747673979000,short,S_GF_SOLO,-1005,-50,42.75,48,stop_loss,1,1,true,16,3,8,4,9,1,1,true,16,2,6,3,2,1,1,true,136,0,0,0,
gex-lt-3m-crossover,T000301,1747747860000,1747748843000,long,L_S4,-1025,-51,7.75,48.5,stop_loss,0,0,true,0,4,2,1,2,0,0,true,70,0,0,0,,0,0,true,736,0,0,0,
gex-lt-3m-crossover,T000302,1747749660000,1747755000000,long,L_S4,600,30.25,56.25,35.75,max_hold_time,0,0,true,27,5,6,3,17,0,1,true,100,0,5,3,35,0,0,true,766,0,0,0,
gex-lt-3m-crossover,T000304,1747829760000,1747835100000,long,L_S4,1100,55.25,63.75,46.25,max_hold_time,0,1,true,18,5,11,6,12,1,1,false,103,0,4,2,41,1,1,false,1,2,2,1,74
gex-lt-3m-crossover,T000305,1747835160000,1747840069000,long,L_S4,2395,120,119.75,5,take_profit,1,1,false,16,9,10,5,40,1,1,false,16,3,0,0,,1,1,false,16,1,0,0,
gex-lt-3m-crossover,T000306,1747841460000,1747846800000,short,S_GF_SOLO,-95,-4.5,25.75,39.75,max_hold_time,0,0,false,0,7,10,5,2,1,0,true,121,0,1,1,80,1,1,true,121,0,0,0,
gex-lt-3m-crossover,T000307,1747851360000,1747851663000,long,L_S4,-1035,-51.5,10,47.75,stop_loss,1,1,false,31,3,0,0,,0,0,true,85,0,0,0,,0,0,true,61,0,0,0,
gex-lt-3m-crossover,T000308,1747854960000,1747855305000,long,L_S4,-1030,-51.25,4.25,49,stop_loss,0,0,true,27,1,0,0,,0,0,true,145,0,0,0,,0,0,true,121,0,0,0,
gex-lt-3m-crossover,T000309,1747855500000,1747857000000,long,L_S4,2395,120,110.25,22.75,take_profit,0,1,true,36,1,1,1,12,0,1,true,154,0,1,1,14,0,0,true,130,0,0,0,
gex-lt-3m-crossover,T000310,1747857480000,1747857481000,long,L_S4,135,7,0,0,market_close,1,1,false,21,1,0,0,,1,1,false,19,1,0,0,,0,0,true,163,0,0,0,
gex-lt-3m-crossover,T000311,1747915440000,1747918804000,long,L_S4,2400,120.25,114,43.5,take_profit,0,1,true,40,3,1,1,31,0,1,true,40,1,1,1,41,0,1,true,19,1,1,1,41
gex-lt-3m-crossover,T000312,1747921560000,1747922402000,long,L_S4,2400,120.25,116.75,28.5,take_profit,0,1,true,4,7,1,1,4,0,1,true,4,3,1,1,2,1,1,false,1,2,0,0,
gex-lt-3m-crossover,T000313,1747926065000,1747931400000,long,L_S4,490,24.75,84.5,41.25,max_hold_time,0,0,true,40.1,1,14,7,17.9,1,0,false,1.1,4,5,2,16.9,1,1,false,76.1,0,0,0,
gex-lt-3m-crossover,T000314,1748001660000,1748003043000,short,S_GF_SOLO,1195,60,59,39.25,take_profit,0,0,false,58,1,0,0,,0,0,false,43,3,0,0,,0,0,false,46,1,0,0,
gex-lt-3m-crossover,T000315,1748023270000,1748028168000,long,L_S4,-1035,-51.5,30.25,49.5,stop_loss,1,0,false,0.2,6,11,5,3.8,1,0,false,16.2,2,1,0,,1,1,false,61.2,0,0,0,
gex-lt-3m-crossover,T000316,1748028300000,1748030060000,long,L_S4,-1010,-50.25,38.25,45.75,stop_loss,0,0,true,6,4,2,1,5,0,0,true,67,0,0,0,,1,1,false,145,0,0,0,
gex-lt-3m-crossover,T000317,1748363280000,1748368128000,short,S_GF_SOLO,-1020,-50.75,10.5,48.3,stop_loss,0,1,false,0,6,15,7,6,1,1,true,163,0,4,2,41,1,1,true,163,0,0,0,
gex-lt-3m-crossover,T000318,1748368860000,1748374200000,short,S_GF_SOLO,960,48.25,52.25,7.5,max_hold_time,1,1,true,4,11,10,5,2,1,0,true,4,6,5,3,17,1,1,true,256,0,0,0,
gex-lt-3m-crossover,T000319,1748430960000,1748436300000,short,S_GF_SOLO,-580,-28.75,20.25,31,max_hold_time,0,1,false,13,1,3,1,39,1,1,true,79,0,2,1,29,1,1,true,46,1,0,0,
gex-lt-3m-crossover,T000320,1748436360000,1748440243000,short,S_GF_SOLO,1195,60,58.25,32.5,take_profit,1,0,true,50,3,5,3,1,1,0,true,58,1,3,2,5,1,1,true,136,0,0,0,
gex-lt-3m-crossover,T000321,1748442660000,1748448000000,long,L_S4,-115,-5.5,26.75,24.75,max_hold_time,0,0,true,44,4,8,4,22,0,0,true,46,2,0,0,,0,1,true,16,1,2,1,44
gex-lt-3m-crossover,T000322,1748448060000,1748453400000,long,L_S4,555,28,45,3.75,max_hold_time,0,0,true,4,5,10,5,1,0,1,true,136,0,3,2,5,1,1,false,1,3,0,0,
gex-lt-3m-crossover,T000323,1748517360000,1748519414000,short,S_GF_SOLO,1210,60.75,59.5,3.5,take_profit,1,0,true,20,1,1,1,8,0,0,false,82,0,0,0,,0,0,false,196,0,0,0,
gex-lt-3m-crossover,T000324,1748520060000,1748525400000,short,S_CW,210,10.75,40,32.25,max_hold_time,0,0,false,37,1,3,1,41,0,0,false,127,0,3,1,38,0,0,false,241,0,0,0,
gex-lt-3m-crossover,T000325,1748526900000,1748527443000,long,L_S4,-1035,-51.5,12,48,stop_loss,0,0,true,25,1,0,0,,0,0,true,25,1,0,0,,0,0,true,355,0,0,0,
gex-lt-3m-crossover,T000326,1748529060000,1748530466000,short,S_GF_SOLO,-1035,-51.5,27.75,49.25,stop_loss,1,1,true,4,1,0,0,,0,1,false,61,0,1,0,,0,0,false,391,0,0,0,
gex-lt-3m-crossover,T000327,1748530861000,1748531704000,short,S_GF_SOLO,1195,60,59.75,0,take_profit,1,1,true,34,1,0,0,,1,1,true,10,1,2,1,11,0,0,false,421,0,0,0,
gex-lt-3m-crossover,T000328,1748543280000,1748543721000,short,S_GF_SOLO,-1035,-51.5,0,49,stop_loss,0,1,false,14,2,1,0,,0,0,false,34,3,0,0,,0,0,false,628,0,0,0,
gex-lt-3m-crossover,T000330,1748609160000,1748612539000,long,L_S4,-1035,-51.5,38.25,48.75,stop_loss,1,0,false,16,7,7,3,21,0,0,true,37,3,2,1,32,1,0,false,691,0,1,0,
gex-lt-3m-crossover,T000331,1748613660000,1748619000000,long,L_S4,1465,73.5,99.25,7.75,max_hold_time,1,1,false,0,8,7,3,3,0,0,true,31,2,5,3,11,1,0,false,1,2,0,0,
gex-lt-3m-crossover,T000332,1748622660000,1748622740000,long,L_S4,-1025,-51,0,49,stop_loss,0,0,true,15,7,0,0,,0,0,true,34,2,0,0,,0,0,true,16,2,0,0,
gex-lt-3m-crossover,T000333,1748623021000,1748623841000,long,L_S4,-1035,-51.5,23.5,48.75,stop_loss,0,0,true,21,6,0,0,,0,0,true,40,2,0,0,,0,0,true,22,2,0,0,
gex-lt-3m-crossover,T000334,1748628960000,1748632666000,long,L_S4,2400,120.25,119,19,take_profit,1,1,false,72,0,8,4,48,1,1,false,10,1,0,0,,1,1,false,1,1,0,0,
gex-lt-3m-crossover,T000335,1748868361000,1748871222000,long,L_S4,2405,120.5,119.25,34,take_profit,1,1,false,6,1,0,0,,1,1,false,10,4,4,2,20,1,1,false,166,0,0,0,
gex-lt-3m-crossover,T000336,1748871960000,1748872215000,long,L_S4,-1010,-50.25,0.75,45.2,stop_loss,1,0,false,66,0,1,0,,1,1,false,22,4,0,0,,1,1,false,226,0,0,0,
gex-lt-3m-crossover,T000337,1748877360000,1748882700000,long,L_S4,485,24.5,56.25,32.5,max_hold_time,1,0,false,4,11,9,4,34,0,0,true,1,6,6,3,2,1,1,false,316,0,0,0,
gex-lt-3m-crossover,T000338,1748882760000,1748888100000,long,L_S4,1245,62.5,70.25,3.25,max_hold_time,0,1,true,6,8,9,5,7,0,1,true,7,3,5,3,5,1,1,false,406,0,0,0,
gex-lt-3m-crossover,T000339,1748889060000,1748894100000,short,S_GF_SOLO,-130,-6.25,17.25,36.5,market_close,1,0,true,17,1,5,3,36,1,0,true,19,4,5,3,44,1,1,true,511,0,0,0,
gex-lt-3m-crossover,T000340,1748979960000,1748980500000,short,S_R4,-30,-1.25,26.25,18.75,market_close,0,0,false,27,7,0,0,,0,0,false,160,0,0,0,,1,1,true,526,0,0,0,
gex-lt-3m-crossover,T000341,1749047460000,1749052800000,short,S_GF_SOLO,-290,-14.25,33.75,45.25,max_hold_time,1,0,true,5,2,13,7,7,1,0,true,7,4,5,3,11,1,1,true,76,0,0,0,
gex-lt-3m-crossover,T000342,1749121620000,1749126960000,short,S_CW,-220,-10.75,50,19.5,max_hold_time,0,1,false,5,3,6,3,28,0,1,false,136,0,2,1,80,0,0,false,37,1,0,0,
gex-lt-3m-crossover,T000343,1749128641000,1749130773000,short,S_GF_SOLO,1205,60.5,58.75,24.5,take_profit,1,0,true,15,6,5,3,12,1,1,true,16,5,2,1,32,0,0,false,154,0,0,0,
gex-lt-3m-crossover,T000344,1749131520000,1749133424000,short,S_GF_SOLO,-1035,-51.5,22.75,48.75,stop_loss,0,1,false,21,5,1,0,,0,1,false,10,3,1,0,,0,0,false,202,0,0,0,
gex-lt-3m-crossover,T000345,1749134760000,1749140100000,long,L_S4,685,34.5,108.5,22.5,max_hold_time,1,0,false,10,3,1,0,,1,0,false,10,3,1,0,,1,1,false,16,1,0,0,
gex-lt-3m-crossover,T000346,1749148260000,1749150831000,short,S_R4,1600,80.25,77.25,34.75,take_profit,0,0,false,36,1,6,3,6,0,0,false,121,0,0,0,,0,0,false,121,0,0,0,
gex-lt-3m-crossover,T000347,1749153480000,1749153481000,short,S_R4,-10,-0.25,0,0,market_close,0,0,false,2,4,0,0,,0,0,false,208,0,0,0,,0,0,false,208,0,0,0,
gex-lt-3m-crossover,T000348,1749217560000,1749220131000,long,L_S4,-1030,-51.25,18.5,47.05,stop_loss,1,0,false,9,8,5,2,13,1,0,false,106,0,1,0,,1,1,false,616,0,0,0,
gex-lt-3m-crossover,T000349,1749220260000,1749220992000,short,S_GF_SOLO,-1035,-51.5,22.2,48.75,stop_loss,0,0,false,21,7,0,0,,0,1,false,4,1,1,0,,1,1,true,661,0,0,0,
gex-lt-3m-crossover,T000350,1749222060000,1749223141000,short,S_GF_SOLO,1200,60.25,59,36.5,take_profit,0,0,false,9,7,2,1,10,1,0,true,28,2,3,2,8,1,1,true,691,0,0,0,
gex-lt-3m-crossover,T000351,1749223680000,1749226278000,short,S_GF_SOLO,-1030,-51.25,12.75,48.25,stop_loss,0,1,false,17,6,3,1,29,0,0,false,13,4,0,0,,1,1,true,718,0,0,0,
gex-lt-3m-crossover,T000352,1749227460000,1749228920000,long,L_S4,-1025,-51,5.75,48.75,stop_loss,0,0,true,6,4,0,0,,0,0,true,76,0,0,0,,1,1,false,781,0,0,0,
gex-lt-3m-crossover,T000353,1749232860000,1749238200000,short,S_GF_SOLO,575,29,41.5,33.25,max_hold_time,1,0,true,48,1,3,2,17,1,0,true,31,1,3,2,77,1,1,true,871,0,0,0,
gex-lt-3m-crossover,T000354,1749239160000,1749239700000,long,L_S4,-78,-3.65,13.85,24.5,market_close,1,0,false,1,1,2,1,4,0,0,true,10,5,0,0,,0,0,true,1,1,0,0,
gex-lt-3m-crossover,T000355,1749478560000,1749483900000,short,S_GF_SOLO,215,11,30,47.75,max_hold_time,1,0,true,28,9,1,1,28,1,0,true,16,6,3,2,38,1,1,true,196,0,0,0,
gex-lt-3m-crossover,T000356,1749483960000,1749489300000,long,L_S4,540,27.25,53.5,16,max_hold_time,0,0,true,62,0,7,4,4,0,0,true,31,3,1,1,56,1,1,false,286,0,0,0,
gex-lt-3m-crossover,T000357,1749556860000,1749562200000,long,L_S4,-95,-4.5,8.5,30.25,max_hold_time,1,1,false,33,1,3,1,59,1,1,false,16,5,1,0,,1,1,false,16,1,0,0,
gex-lt-3m-crossover,T000358,1749564145000,1749569460000,long,L_S4,-625,-31,25.75,37.25,max_hold_time,1,0,false,16.4,9,7,3,75.6,1,0,false,26.4,4,7,3,6.6,1,1,false,137.4,0,0,0,
gex-lt-3m-crossover,T000359,1749570540000,1749571520000,short,S_GF_SOLO,-1035,-51.5,2.75,49.6,stop_loss,1,1,true,5,8,0,0,,0,1,false,28,5,1,0,,1,1,true,244,0,0,0,
gex-lt-3m-crossover,T000360,1749580260000,1749585300000,long,L_S4,1467,73.6,117.25,3.25,market_close,1,0,false,12,1,1,0,,0,1,true,64,0,5,3,20,1,1,false,16,2,0,0,
gex-lt-3m-crossover,T000361,1749640560000,1749645001000,long,L_S4,2395,120,96.25,14.5,take_profit,0,1,true,16,1,7,4,13,0,1,true,103,0,3,2,14,0,1,true,601,0,1,1,44
gex-lt-3m-crossover,T000362,1749647400000,1749648807000,short,S_GF_SOLO,1200,60.25,60,12.75,take_profit,0,0,false,21,7,0,0,,1,0,true,85,0,1,1,23,1,1,true,70,0,0,0,
gex-lt-3m-crossover,T000363,1749649560000,1749651145000,short,S_GF_SOLO,-1030,-51.25,47,49.5,stop_loss,0,1,false,57,1,3,1,11,0,1,false,7,3,3,1,8,1,1,true,106,0,0,0,
gex-lt-3m-crossover,T000364,1749665040000,1749665772000,long,L_S4,-1015,-50.5,38,47.75,stop_loss,0,0,true,31,1,0,0,,0,0,true,34,4,0,0,,0,0,true,34,1,0,0,
gex-lt-3m-crossover,T000365,1749665941000,1749671280000,long,L_S4,905,45.5,97.5,3.75,max_hold_time,0,1,true,46,1,13,7,12,0,1,true,49,1,3,2,23,0,0,true,49,1,0,0,
gex-lt-3m-crossover,T000366,1749729663000,1749733375000,long,L_S4,2395,120,104.1,30.75,take_profit,0,1,true,47,5,1,1,5,0,1,true,49,2,1,1,28.9,1,1,false,211.1,0,0,0,
gex-lt-3m-crossover,T000367,1749736320000,1749737718000,short,S_GF_SOLO,-1025,-51,34.5,45.75,stop_loss,1,1,true,6,6,2,1,3,1,1,true,82,0,0,0,,1,1,true,322,0,0,0,
gex-lt-3m-crossover,T000368,1749740474000,1749741782000,long,L_S4,-1035,-51.5,35,47.5,stop_loss,1,0,false,0.2,5,1,0,,1,1,false,151.2,0,0,0,,1,1,false,391.2,0,0,0,
gex-lt-3m-crossover,T000369,1749742080000,1749747420000,long,L_S4,720,36.25,76.25,4,max_hold_time,0,0,true,21,5,8,4,13,1,1,false,178,0,2,1,23,1,1,false,418,0,0,0,
gex-lt-3m-crossover,T000370,1749752520000,1749757860000,long,L_S4,-685,-34,16.5,41.75,max_hold_time,0,0,true,41,2,4,2,29,0,0,true,37,1,0,0,,1,1,false,592,0,0,0,
gex-lt-3m-crossover,T000371,1749757920000,1749758100000,long,L_S4,360,18.25,11.5,9,market_close,0,0,true,25,3,0,0,,0,0,true,127,0,0,0,,1,1,false,682,0,0,0,
gex-lt-3m-crossover,T000372,1749815160000,1749820263000,long,L_S4,-1025,-51,14.5,48.15,stop_loss,1,0,false,4,6,7,3,5,1,0,false,16,3,1,0,,1,1,false,151,0,0,0,
gex-lt-3m-crossover,T000374,1749823260000,1749823855000,long,L_S4,-1035,-51.5,10.75,49,stop_loss,1,0,false,39,1,5,2,2,1,0,false,34,1,1,0,,1,1,false,286,0,0,0,
gex-lt-3m-crossover,T000375,1749825060000,1749825339000,short,S_GF_SOLO,-1030,-51.25,7.25,45,stop_loss,0,0,false,24,5,0,0,,0,0,false,22,1,0,0,,1,1,true,316,0,0,0,
gex-lt-3m-crossover,T000376,1749826860000,1749832200000,long,L_S4,1745,87.5,117.5,1.75,max_hold_time,1,0,false,10,10,9,4,56,1,1,false,10,4,0,0,,1,1,false,346,0,0,0,
gex-lt-3m-crossover,T000377,1749839460000,1749839880000,short,S_GF_SOLO,1195,60,49,3.25,take_profit,0,0,false,27,4,0,0,,0,0,false,94,0,0,0,,0,0,false,1,1,0,0,
gex-lt-3m-crossover,T000378,1749840180000,1749844500000,long,L_S4,-190,-9.25,66.4,26.5,market_close,0,0,true,39,4,7,4,10,0,0,true,106,0,0,0,,0,1,true,13,1,1,1,2
gex-lt-3m-crossover,T000379,1750075260000,1750080600000,short,S_GF_SOLO,-595,-29.5,22.25,30.7,max_hold_time,1,1,true,30,6,1,1,31,1,1,true,73,0,3,2,74,1,1,true,31,1,1,1,74
gex-lt-3m-crossover,T000380,1750083360000,1750088700000,long,L_S4,265,13.5,44.85,8.5,max_hold_time,1,0,false,46,1,5,2,61,1,0,false,46,3,3,1,80,1,1,false,46,1,0,0,
gex-lt-3m-crossover,T000381,1750089840000,1750095180000,short,S_GF_SOLO,-519,-25.7,20.55,47.7,max_hold_time,0,1,false,14,6,5,2,20,0,0,false,25,3,1,0,,1,1,true,154,0,0,0,
gex-lt-3m-crossover,T000382,1750098300000,1750103640000,short,S_GF_SOLO,295,15,44.3,1.25,max_hold_time,0,1,false,31,3,14,7,43,0,1,false,52,2,6,3,35,1,0,true,25,2,1,1,5
gex-lt-3m-crossover,T000383,1750173360000,1750178700000,long,L_S4,-665,-33,11.5,49.5,max_hold_time,0,0,true,1,3,12,6,20,0,0,true,1,3,0,0,,1,0,false,91,0,0,0,
gex-lt-3m-crossover,T000384,1750186320000,1750190100000,long,L_S4,429,21.7,64.95,6.25,market_close,1,0,false,22,5,5,2,53,0,1,true,217,0,1,1,26,0,0,true,127,0,0,0,
gex-lt-3m-crossover,T000385,1750244460000,1750247103000,short,S_R4,-1035,-51.5,8.5,47.5,stop_loss,0,1,false,10,6,1,0,,0,1,false,76,0,1,0,,0,1,false,16,1,1,0,
gex-lt-3m-crossover,T000386,1750248062000,1750253400000,short,S_GF_SOLO,385,19.5,41.25,17,max_hold_time,1,0,true,49,1,11,6,5,1,0,true,19,1,6,3,35,1,1,true,46,1,0,0,
gex-lt-3m-crossover,T000387,1750270561000,1750272843000,long,L_S4,-1035,-51.5,54.25,46.75,stop_loss,1,0,false,10,8,3,1,8,0,0,true,142,0,4,2,14,0,0,true,76,0,2,1,14
gex-lt-3m-crossover,T000388,1750431664000,1750432253000,short,S_GF_SOLO,-1035,-51.5,6,49.75,stop_loss,0,1,false,71.1,0,1,0,,0,0,false,67.1,0,0,0,,0,0,false,31.1,1,0,0,
gex-lt-3m-crossover,T000389,1750435260000,1750438513000,short,S_GF_SOLO,-1030,-51.25,15,49.5,stop_loss,0,1,false,5,2,5,2,11,0,1,false,127,0,1,0,,0,0,false,16,2,0,0,
gex-lt-3m-crossover,T000390,1750686564000,1750691880000,long,L_S4,1850,92.75,110.5,14.5,max_hold_time,1,0,false,6.4,4,7,3,52.6,1,1,false,13.4,2,0,0,,1,1,false,709.4,0,0,0,
gex-lt-3m-crossover,T000391,1750692660000,1750695491000,long,L_S4,-1020,-50.75,6.75,48.75,stop_loss,0,0,true,44,7,12,6,20,0,0,true,7,1,2,1,5,1,0,false,811,0,1,0,
gex-lt-3m-crossover,T000392,1750696260000,1750696457000,long,L_S4,-1035,-51.5,0,48.75,stop_loss,0,0,true,14,12,0,0,,0,0,true,52,2,0,0,,0,0,true,16,1,0,0,
gex-lt-3m-crossover,T000393,1750770964000,1750776300000,long,L_S4,985,49.5,56.25,24,max_hold_time,1,1,false,21.1,3,14,7,14.9,1,1,false,1.1,1,4,2,13.9,0,0,true,286.1,0,0,0,
gex-lt-3m-crossover,T000394,1750783920000,1750789260000,short,S_CW,-405,-20,19.75,32.5,max_hold_time,1,0,true,1,6,7,4,1,1,0,true,163,0,9,5,29,1,1,true,37,1,0,0,
gex-lt-3m-crossover,T000395,1750861860000,1750865571000,short,S_GF_SOLO,1195,60,59.25,27.75,take_profit,0,0,false,33,3,16,8,19,0,0,false,31,3,0,0,,1,0,true,181,0,3,2,29
gex-lt-3m-crossover,T000396,1750866362000,1750871700000,short,S_GF_SOLO,-15,-0.5,34.5,18.25,max_hold_time,0,1,false,7,17,15,7,12,0,0,false,106,0,0,0,,0,0,false,16,3,0,0,
gex-lt-3m-crossover,T000397,1750875905000,1750881240000,short,S_GF_SOLO,-270,-13.25,16.75,37.25,max_hold_time,1,0,true,9.1,6,8,4,5.9,1,1,true,16.1,4,0,0,,0,1,false,175.1,0,1,0,
gex-lt-3m-crossover,T000398,1750948260000,1750953600000,short,S_GF_SOLO,-780,-38.75,27.5,44.25,max_hold_time,1,1,true,37,4,16,8,13,1,1,true,16,3,2,1,56,1,1,true,46,1,0,0,
gex-lt-3m-crossover,T000399,1751031060000,1751036400000,long,L_S4,710,35.75,111.25,29,max_hold_time,1,0,false,14,1,1,0,,0,0,true,82,0,2,1,23,0,1,true,61,0,1,1,14
gex-lt-3m-crossover,T000400,1751040060000,1751045400000,short,S_CW,490,24.75,34,9.25,max_hold_time,0,0,false,1,2,8,4,3,1,0,true,58,1,1,1,17,1,1,true,136,0,0,0,
gex-lt-3m-crossover,T000401,1751051941000,1751053234000,short,S_GF_SOLO,-1035,-51.5,0.75,49.75,stop_loss,1,1,true,13,3,0,0,,0,1,false,181,0,1,0,,0,0,false,79,0,0,0,
