trade_id,side,levelType,entryTime,exitTime,snap_ts,bars_elapsed,bars_remaining,frac_elapsed,won,pnl_pts,mfe_pts,mae_pts,exit_reason,regime,gamma_flip,gamma_flip_dist,total_gex,gamma_imbalance,in_dir_wall,in_dir_wall_dist,in_dir_wall_strength,opp_wall,opp_wall_dist,opp_wall_strength,regime_changed_since_entry,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,total_gex_change_pct,gamma_imbalance_change,gamma_flip_drift_signed_dir
T000403,long,S5,2025-07-23T18:58:00.000Z,2025-07-23T19:57:00.000Z,2025-07-23T19:00:00.000Z,2.0000,57.0000,0.0339,1.0000,12.0000,17.5000,26.2500,max_hold_time,positive,21088.2600,2206.9900,1710808258.1518,0.3987,23165.7300,129.5200,298269410.4078,23579.4100,284.1600,656388845.5630,0.0000,0.3993,-0.0207,-0.1198,-0.0860,0.4500
T000403,long,S5,2025-07-23T18:58:00.000Z,2025-07-23T19:57:00.000Z,2025-07-23T19:15:00.000Z,17.0000,42.0000,0.2881,1.0000,12.0000,17.5000,26.2500,max_hold_time,positive,21087.6100,2207.6400,1791739907.0756,0.4286,23165.0200,130.2300,267965218.9818,23578.6800,283.4300,661104292.6748,0.0000,0.2572,-0.0137,-0.0782,-0.0561,1.1000
T000403,long,S5,2025-07-23T18:58:00.000Z,2025-07-23T19:57:00.000Z,2025-07-23T19:30:00.000Z,32.0000,27.0000,0.5424,1.0000,12.0000,17.5000,26.2500,max_hold_time,positive,21087.7700,2207.4800,1238256969.1198,0.2896,23165.1900,130.0600,458715645.7895,23578.8500,283.6000,634664211.9933,0.0000,1.1521,-0.0531,-0.3629,-0.1951,0.9400
T000403,long,S5,2025-07-23T18:58:00.000Z,2025-07-23T19:57:00.000Z,2025-07-23T19:45:00.000Z,47.0000,12.0000,0.7966,1.0000,12.0000,17.5000,26.2500,max_hold_time,positive,21088.5600,2206.6900,2472683162.8952,0.6712,22959.2200,336.0300,153849033.0686,23579.7400,284.4900,703436387.5304,0.0000,-0.2782,0.0495,0.2721,0.1865,0.1500
T000404,long,S1,2025-08-01T14:22:01.000Z,2025-08-01T14:49:01.000Z,2025-08-01T14:30:00.000Z,7.0000,19.0000,0.2957,1.0000,4.7500,81.7500,19.7500,trailing_stop,negative,20854.0900,2086.9100,-2494326538.7389,-0.4075,22722.2800,218.7200,621071538.6850,23424.6000,483.6000,240493549.8647,0.0000,0.0571,0.0136,-0.0616,-0.0128,199.7300
T000404,long,S1,2025-08-01T14:22:01.000Z,2025-08-01T14:49:01.000Z,2025-08-01T14:45:00.000Z,22.0000,4.0000,0.8512,1.0000,4.7500,81.7500,19.7500,trailing_stop,negative,,,-2661841998.2518,-0.4382,22721.1300,219.8700,655594401.5721,23423.4200,482.4200,240570900.8152,0.0000,0.1159,0.0139,-0.1329,-0.0434,
T000405,long,S2,2025-08-01T15:36:00.000Z,2025-08-01T16:06:50.000Z,2025-08-01T15:45:00.000Z,9.0000,21.0000,0.2919,1.0000,120.7500,120.7500,5.2500,take_profit,negative,20853.0400,2060.7100,-2143115612.0868,-0.3746,22721.1300,192.6200,562605357.8534,23423.4200,509.6700,246515006.9100,0.0000,-0.0255,0.0295,0.0584,0.0133,0.1200
T000405,long,S2,2025-08-01T15:36:00.000Z,2025-08-01T16:06:50.000Z,2025-08-01T16:00:00.000Z,24.0000,6.0000,0.7784,1.0000,120.7500,120.7500,5.2500,take_profit,negative,20853.9900,2059.7600,-1960025539.4809,-0.3625,22722.1600,191.5900,549742295.6033,23424.4900,510.7400,259251388.4556,0.0000,-0.0478,0.0826,0.1388,0.0253,-0.8300
T000406,long,S1,2025-08-04T13:36:00.000Z,2025-08-04T14:35:00.000Z,2025-08-04T13:45:00.000Z,9.0000,50.0000,0.1525,1.0000,101.2500,116.0000,1.7500,max_hold_time,neutral,24616.5300,-1468.2800,413160960.4561,0.1510,23364.8400,-216.5900,595036911.6524,23782.0700,633.8200,553016871.5823,0.0000,-0.2388,0.1936,1.7176,0.2086,-3673.2100
T000406,long,S1,2025-08-04T13:36:00.000Z,2025-08-04T14:35:00.000Z,2025-08-04T14:00:00.000Z,24.0000,35.0000,0.4068,1.0000,101.2500,116.0000,1.7500,max_hold_time,neutral,24166.5300,-1018.2800,511180424.8031,0.1682,23133.7800,14.4700,577949935.7032,23546.8800,398.6300,561155311.4050,0.0000,-0.2607,0.2112,1.8878,0.2258,-3223.2100
T000406,long,S1,2025-08-04T13:36:00.000Z,2025-08-04T14:35:00.000Z,2025-08-04T14:15:00.000Z,39.0000,20.0000,0.6610,1.0000,101.2500,116.0000,1.7500,max_hold_time,neutral,24165.7300,-1017.4800,462327929.8451,0.1596,23133.0100,15.2400,586502925.8079,23546.1000,397.8500,557083243.3507,0.0000,-0.2497,0.2024,1.8030,0.2172,-3222.4100
T000406,long,S1,2025-08-04T13:36:00.000Z,2025-08-04T14:35:00.000Z,2025-08-04T14:30:00.000Z,54.0000,5.0000,0.9153,1.0000,101.2500,116.0000,1.7500,max_hold_time,neutral,20943.6400,2204.6100,-47650544.6289,0.0575,23133.0100,15.2400,682989815.3711,23546.1000,397.8500,510995546.6872,0.0000,-0.1263,0.1029,0.9172,0.1151,-0.3200
T000407,short,R2,2025-08-06T15:21:50.000Z,2025-08-06T16:20:00.000Z,2025-08-06T15:30:00.000Z,8.0000,50.0000,0.1404,0.0000,-62.7500,22.7500,64.5000,max_hold_time,neutral,21049.5300,2271.7200,911445869.0937,0.1638,23536.1000,214.8500,708607662.7254,23123.1900,198.0600,487026866.7008,0.0000,0.0453,-0.1536,0.5871,0.0038,-207.4700
T000407,short,R2,2025-08-06T15:21:50.000Z,2025-08-06T16:20:00.000Z,2025-08-06T15:45:00.000Z,23.0000,35.0000,0.3983,0.0000,-62.7500,22.7500,64.5000,max_hold_time,positive,23702.0600,-380.8100,1662275567.4324,0.3215,23536.8900,215.6400,799175497.7220,23123.9600,197.2900,328097931.1396,1.0000,0.1789,-0.4298,1.8945,0.1614,2445.0600
T000407,short,R2,2025-08-06T15:21:50.000Z,2025-08-06T16:20:00.000Z,2025-08-06T16:00:00.000Z,38.0000,20.0000,0.6562,0.0000,-62.7500,22.7500,64.5000,max_hold_time,positive,23701.7400,-380.4900,1709319223.6491,0.3309,23536.5700,215.3200,805205898.3478,23123.6500,197.6000,320601220.7971,1.0000,0.1878,-0.4428,1.9764,0.1709,2444.7400
T000407,short,R2,2025-08-06T15:21:50.000Z,2025-08-06T16:20:00.000Z,2025-08-06T16:15:00.000Z,53.0000,5.0000,0.9140,0.0000,-62.7500,22.7500,64.5000,max_hold_time,positive,23702.4000,-381.1500,1670765592.8522,0.3232,23537.2300,215.9800,800353901.8772,23124.2900,196.9600,326605631.1616,1.0000,0.1807,-0.4324,1.9093,0.1631,2445.4000
T000408,long,S1,2025-08-07T18:16:00.000Z,2025-08-07T19:15:00.000Z,2025-08-07T18:30:00.000Z,14.0000,45.0000,0.2373,1.0000,55.7500,78.0000,14.2500,max_hold_time,negative,,,-1035482964.9267,-0.1096,23325.5700,17.6800,1242478422.8538,23531.9900,188.7400,604804455.4556,1.0000,0.1929,-0.0103,-1.3322,-0.0508,
T000408,long,S1,2025-08-07T18:16:00.000Z,2025-08-07T19:15:00.000Z,2025-08-07T18:45:00.000Z,29.0000,30.0000,0.4915,1.0000,55.7500,78.0000,14.2500,max_hold_time,neutral,21137.0700,2206.1800,751687991.7994,0.1656,23325.0800,18.1700,580448718.0591,23531.5000,188.2500,590652649.5229,0.0000,-0.4427,-0.0334,2.6930,0.2243,
T000408,long,S1,2025-08-07T18:16:00.000Z,2025-08-07T19:15:00.000Z,2025-08-07T19:00:00.000Z,44.0000,15.0000,0.7458,1.0000,55.7500,78.0000,14.2500,max_hold_time,neutral,21135.8600,2207.3900,389277405.5064,0.0936,23323.7500,19.5000,702480175.8226,23530.1500,186.9000,597975293.8049,0.0000,-0.3256,-0.0214,1.8768,0.1524,
T000408,long,S1,2025-08-07T18:16:00.000Z,2025-08-07T19:15:00.000Z,2025-08-07T19:15:00.000Z,59.0000,0.0000,1.0000,1.0000,55.7500,78.0000,14.2500,max_hold_time,neutral,21136.6800,2206.5700,372808886.3760,0.0904,23324.6600,18.5900,707692467.8074,23531.0700,187.8200,598142722.1327,0.0000,-0.3206,-0.0212,1.8397,0.1492,
T000409,long,S3,2025-08-20T13:54:00.000Z,2025-08-20T14:08:23.000Z,2025-08-20T14:00:00.000Z,6.0000,8.0000,0.4171,0.0000,-81.5000,28.0000,78.0000,stop_loss,strong_negative,,,-6204829525.6799,-0.7046,23083.3600,103.6400,1587467084.9995,23907.7600,720.7600,151918733.1908,0.0000,0.2152,-0.1106,-0.0815,-0.0526,
T000410,long,S3,2025-08-20T14:33:00.000Z,2025-08-20T15:24:53.000Z,2025-08-20T14:45:00.000Z,12.0000,39.0000,0.2313,1.0000,119.7500,117.5000,55.5000,take_profit,strong_negative,,,-6966043930.7077,-0.6604,22670.7700,419.7300,755763040.0146,23907.3600,816.8600,140668753.3975,0.0000,0.0263,-0.0165,-0.0443,-0.0156,
T000410,long,S3,2025-08-20T14:33:00.000Z,2025-08-20T15:24:53.000Z,2025-08-20T15:00:00.000Z,27.0000,24.0000,0.5204,1.0000,119.7500,117.5000,55.5000,take_profit,strong_negative,,,-6039202870.0026,-0.6822,23308.4700,-217.9700,1499755785.5961,24140.9100,1050.4100,158488488.9311,0.0000,1.0366,0.1081,0.0946,-0.0374,
T000410,long,S3,2025-08-20T14:33:00.000Z,2025-08-20T15:24:53.000Z,2025-08-20T15:15:00.000Z,42.0000,9.0000,0.8095,1.0000,119.7500,117.5000,55.5000,take_profit,strong_negative,21188.7600,1901.7400,-5358699011.1874,-0.5978,23311.8000,-221.3000,1078757862.4039,24144.3600,1053.8600,187818730.5502,0.0000,0.4649,0.3132,0.1966,0.0470,
T000411,long,S3,2025-08-20T16:00:00.000Z,2025-08-20T16:26:44.000Z,2025-08-20T16:00:00.000Z,0.0000,26.0000,0.0000,1.0000,120.2500,120.0000,2.5000,take_profit,strong_negative,21188.4000,1982.8500,-5172379718.2776,-0.5700,23311.4000,-140.1500,1018305464.6619,24143.9500,972.7000,193567673.1217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
T000411,long,S3,2025-08-20T16:00:00.000Z,2025-08-20T16:26:44.000Z,2025-08-20T16:15:00.000Z,15.0000,11.0000,0.5611,1.0000,120.2500,120.0000,2.5000,take_profit,negative,,,-4115915998.2882,-0.5813,23084.1500,87.1000,813459299.2793,23908.5800,737.3300,218367443.6614,1.0000,-0.2012,0.1281,0.2043,-0.0114,
T000412,long,S2,2025-08-20T17:32:00.000Z,2025-08-20T18:31:00.000Z,2025-08-20T17:45:00.000Z,13.0000,46.0000,0.2203,0.0000,-57.2500,45.5000,79.0000,max_hold_time,negative,21183.3100,2086.6900,-4833290226.3087,-0.5683,23305.8000,-35.8000,928022759.2468,24138.1500,868.1500,203456748.3566,0.0000,0.1355,-0.0657,-0.1703,0.0149,
T000412,long,S2,2025-08-20T17:32:00.000Z,2025-08-20T18:31:00.000Z,2025-08-20T18:00:00.000Z,28.0000,31.0000,0.4746,0.0000,-57.2500,45.5000,79.0000,max_hold_time,strong_negative,20981.4300,2288.5700,-5358697530.6994,-0.5978,23083.7000,186.3000,1078757862.4039,23908.1200,638.1200,187818730.5502,1.0000,0.3199,-0.1375,-0.2975,-0.0145,
T000412,long,S2,2025-08-20T17:32:00.000Z,2025-08-20T18:31:00.000Z,2025-08-20T18:15:00.000Z,43.0000,16.0000,0.7288,0.0000,-57.2500,45.5000,79.0000,max_hold_time,strong_negative,,,-5558293456.4544,-0.6178,23082.8800,187.1200,1138550522.1037,23907.2700,637.2700,182796645.1425,1.0000,0.3930,-0.1606,-0.3459,-0.0346,
T000412,long,S2,2025-08-20T17:32:00.000Z,2025-08-20T18:31:00.000Z,2025-08-20T18:30:00.000Z,58.0000,1.0000,0.9831,0.0000,-57.2500,45.5000,79.0000,max_hold_time,strong_negative,20981.5700,2288.4300,-5006283558.2326,-0.5833,23083.8400,186.1600,966306480.7170,23908.2700,638.2700,199061379.7034,1.0000,0.1823,-0.0859,-0.2122,-0.0000,
T000413,long,S3,2025-08-20T18:39:03.000Z,2025-08-20T19:38:00.000Z,2025-08-20T18:45:00.000Z,5.0000,53.0000,0.1009,1.0000,96.7500,113.7500,2.7500,max_hold_time,strong_negative,20981.1600,2257.8400,-5140641408.2314,-0.5649,23083.4000,155.6000,1005541079.2669,23907.8100,668.8100,194867835.4123,0.0000,0.0406,-0.0211,-0.0268,0.0183,0.4100
T000413,long,S3,2025-08-20T18:39:03.000Z,2025-08-20T19:38:00.000Z,2025-08-20T19:00:00.000Z,20.0000,38.0000,0.3554,1.0000,96.7500,113.7500,2.7500,max_hold_time,negative,,,-3958201365.5424,-0.5604,23084.2100,154.7900,775621701.5154,23908.6400,669.6400,224825451.6768,1.0000,-0.1973,0.1294,0.2094,0.0229,
T000413,long,S3,2025-08-20T18:39:03.000Z,2025-08-20T19:38:00.000Z,2025-08-20T19:15:00.000Z,35.0000,23.0000,0.6098,1.0000,96.7500,113.7500,2.7500,max_hold_time,negative,,,-3811642532.8513,-0.5457,23083.4800,155.5200,752664770.1543,23907.8900,668.8900,230454639.0282,1.0000,-0.2211,0.1577,0.2386,0.0376,
T000413,long,S3,2025-08-20T18:39:03.000Z,2025-08-20T19:38:00.000Z,2025-08-20T19:30:00.000Z,50.0000,8.0000,0.8643,1.0000,96.7500,113.7500,2.7500,max_hold_time,negative,,,-3621626786.9913,-0.5409,23084.3700,154.6300,727571930.6058,23908.8100,669.8100,237318777.4812,1.0000,-0.2471,0.1922,0.2766,0.0423,
T000414,long,S5,2025-08-21T14:02:00.000Z,2025-08-21T14:29:32.000Z,2025-08-21T14:15:00.000Z,13.0000,14.0000,0.4722,1.0000,119.7500,118.2500,0.5000,take_profit,negative,21019.8000,2208.4500,-1232845894.4776,-0.2955,23080.5600,147.6900,636746822.5409,23904.8700,676.6200,243463393.3549,0.0000,-0.1857,0.1353,0.4720,0.1197,-0.1800
T000415,long,S5,2025-08-21T14:40:00.000Z,2025-08-21T15:39:00.000Z,2025-08-21T14:45:00.000Z,5.0000,54.0000,0.0847,1.0000,20.0000,55.0000,53.7500,max_hold_time,negative,21019.6800,2238.0700,-2120024117.9363,-0.4281,23080.4300,177.3200,751292785.2735,23904.7300,646.9800,218730379.2516,0.0000,-0.0433,0.0248,0.1075,-0.0066,0.1400
T000415,long,S5,2025-08-21T14:40:00.000Z,2025-08-21T15:39:00.000Z,2025-08-21T15:00:00.000Z,20.0000,39.0000,0.3390,1.0000,20.0000,55.0000,53.7500,max_hold_time,negative,,,-3282464146.6777,-0.5068,23079.7000,178.0500,816003526.7805,23903.9800,646.2300,191772315.4142,0.0000,0.0391,-0.1015,-0.3818,-0.0853,
T000415,long,S5,2025-08-21T14:40:00.000Z,2025-08-21T15:39:00.000Z,2025-08-21T15:15:00.000Z,35.0000,24.0000,0.5932,1.0000,20.0000,55.0000,53.7500,max_hold_time,negative,21019.5300,2238.2200,-2657617806.5915,-0.4559,23080.2600,177.4900,741170329.2670,23698.4800,440.7300,206656470.5074,0.0000,-0.0562,-0.0318,-0.1188,-0.0344,0.2900
T000415,long,S5,2025-08-21T14:40:00.000Z,2025-08-21T15:39:00.000Z,2025-08-21T15:30:00.000Z,50.0000,9.0000,0.8475,1.0000,20.0000,55.0000,53.7500,max_hold_time,negative,21018.8900,2238.8600,-2300994994.6660,-0.4098,23079.5700,178.1800,777119698.8729,23903.8400,646.0900,215256284.2589,0.0000,-0.0104,0.0085,0.0313,0.0117,0.9300
T000416,long,S3,2025-08-21T17:25:05.000Z,2025-08-21T18:24:00.000Z,2025-08-21T17:30:00.000Z,4.0000,54.0000,0.0835,1.0000,86.0000,97.0000,8.2500,max_hold_time,negative,,,-3353649971.7638,-0.5084,23080.3400,46.9100,845151585.8644,23904.6400,777.3900,189707575.1542,0.0000,-0.1431,0.1147,0.0871,0.0592,
T000416,long,S3,2025-08-21T17:25:05.000Z,2025-08-21T18:24:00.000Z,2025-08-21T17:45:00.000Z,19.0000,39.0000,0.3380,1.0000,86.0000,97.0000,8.2500,max_hold_time,negative,,,-3265030324.7281,-0.5043,23081.0500,46.2000,811166604.4925,23905.3700,778.1200,192170884.9130,0.0000,-0.1776,0.1292,0.1113,0.0632,
T000416,long,S3,2025-08-21T17:25:05.000Z,2025-08-21T18:24:00.000Z,2025-08-21T18:00:00.000Z,34.0000,24.0000,0.5926,1.0000,86.0000,97.0000,8.2500,max_hold_time,negative,,,-3327245795.0975,-0.5146,23080.0600,47.1900,831803106.6768,23904.3500,777.1000,190626039.4087,0.0000,-0.1566,0.1201,0.0943,0.0529,
T000416,long,S3,2025-08-21T17:25:05.000Z,2025-08-21T18:24:00.000Z,2025-08-21T18:15:00.000Z,49.0000,9.0000,0.8472,1.0000,86.0000,97.0000,8.2500,max_hold_time,negative,,,-3373247167.8173,-0.5143,23080.2100,47.0400,857182814.9989,23904.5100,777.2600,188545832.6114,0.0000,-0.1309,0.1079,0.0818,0.0532,
T000417,long,S5,2025-08-21T19:04:00.000Z,2025-08-21T20:03:00.000Z,2025-08-21T19:15:00.000Z,11.0000,48.0000,0.1864,0.0000,-27.0000,20.7500,34.5000,max_hold_time,negative,21020.3000,2214.2000,-2931677350.5719,-0.4635,23081.1100,153.3900,754744033.8497,23905.4400,670.9400,199196663.5001,0.0000,0.0217,-0.0233,-0.0578,0.0038,-0.1200
T000417,long,S5,2025-08-21T19:04:00.000Z,2025-08-21T20:03:00.000Z,2025-08-21T19:30:00.000Z,26.0000,33.0000,0.4407,0.0000,-27.0000,20.7500,34.5000,max_hold_time,negative,,,-3260454858.5281,-0.5037,23081.6300,152.8700,809960860.1002,23905.9800,671.4800,192273859.1459,0.0000,0.0964,-0.0572,-0.1764,-0.0364,
T000417,long,S5,2025-08-21T19:04:00.000Z,2025-08-21T20:03:00.000Z,2025-08-21T19:45:00.000Z,41.0000,18.0000,0.6949,0.0000,-27.0000,20.7500,34.5000,max_hold_time,negative,,,-3230637777.7730,-0.4999,23080.6600,153.8400,802765740.9444,23904.9700,670.4700,192919441.1144,0.0000,0.0867,-0.0540,-0.1657,-0.0326,
T000417,long,S5,2025-08-21T19:04:00.000Z,2025-08-21T20:03:00.000Z,2025-08-21T20:00:00.000Z,56.0000,3.0000,0.9492,0.0000,-27.0000,20.7500,34.5000,max_hold_time,negative,21019.9300,2214.5700,-3179515793.5420,-0.4939,23080.7000,153.8000,792153027.6837,23905.0200,670.5200,193975665.3962,0.0000,0.0723,-0.0489,-0.1472,-0.0267,0.2500
T000418,long,S4,2025-08-26T14:41:00.000Z,2025-08-26T15:40:00.000Z,2025-08-26T14:45:00.000Z,4.0000,55.0000,0.0678,0.0000,-11.5000,28.5000,38.5000,max_hold_time,neutral,21417.6200,2107.6300,402981145.1698,0.0888,23507.0400,18.2100,579587710.1828,24131.1200,605.8700,479928816.8351,0.0000,0.1442,-0.1293,-0.5535,-0.0858,2678.4300
T000418,long,S4,2025-08-26T14:41:00.000Z,2025-08-26T15:40:00.000Z,2025-08-26T15:00:00.000Z,19.0000,40.0000,0.3220,0.0000,-11.5000,28.5000,38.5000,max_hold_time,neutral,24508.1800,-982.9300,548268829.3442,0.1132,23272.4700,252.7800,557338944.3554,23890.3300,365.0800,498628648.2483,0.0000,0.1002,-0.0954,-0.3925,-0.0613,-412.1300
T000418,long,S4,2025-08-26T14:41:00.000Z,2025-08-26T15:40:00.000Z,2025-08-26T15:15:00.000Z,34.0000,25.0000,0.5763,0.0000,-11.5000,28.5000,38.5000,max_hold_time,neutral,21203.7600,2321.4900,87566891.7502,0.0651,23272.3200,252.9300,631315756.2202,23684.2200,158.9700,448511928.1955,0.0000,0.2463,-0.1863,-0.9030,-0.1095,2892.2900
T000418,long,S4,2025-08-26T14:41:00.000Z,2025-08-26T15:40:00.000Z,2025-08-26T15:30:00.000Z,49.0000,10.0000,0.8305,0.0000,-11.5000,28.5000,38.5000,max_hold_time,neutral,21203.5300,2321.7200,241157349.2567,0.0906,23272.0700,253.1800,604687733.6458,23889.9100,364.6600,461605086.4864,0.0000,0.1937,-0.1625,-0.7328,-0.0839,2892.5200
T000419,long,S4,2025-08-27T13:45:00.000Z,2025-08-27T14:44:00.000Z,2025-08-27T13:45:00.000Z,0.0000,59.0000,0.0000,1.0000,77.5000,91.5000,37.2500,max_hold_time,neutral,21406.6900,2118.0600,445550630.4011,0.0847,23269.0400,255.7100,602729274.6637,23886.8000,362.0500,591401028.1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
T000419,long,S4,2025-08-27T13:45:00.000Z,2025-08-27T14:44:00.000Z,2025-08-27T14:00:00.000Z,15.0000,44.0000,0.2542,1.0000,77.5000,91.5000,37.2500,max_hold_time,positive,21406.7900,2117.9600,1100971986.6404,0.1975,23269.1500,255.6000,507412257.7009,23886.9100,362.1600,704667807.0425,1.0000,-0.1581,0.1915,1.4710,0.1128,-0.1000
T000419,long,S4,2025-08-27T13:45:00.000Z,2025-08-27T14:44:00.000Z,2025-08-27T14:15:00.000Z,30.0000,29.0000,0.5085,1.0000,77.5000,91.5000,37.2500,max_hold_time,positive,21292.1100,2232.6400,1788957520.5601,0.3151,23268.9400,255.8100,437814996.3260,23886.7000,361.9500,851631051.2885,1.0000,-0.2736,0.4400,3.0152,0.2304,114.5800
T000419,long,S4,2025-08-27T13:45:00.000Z,2025-08-27T14:44:00.000Z,2025-08-27T14:30:00.000Z,45.0000,14.0000,0.7627,1.0000,77.5000,91.5000,37.2500,max_hold_time,positive,21292.4500,2232.3000,1878737507.0809,0.3258,23269.3200,255.4300,431189871.0640,23887.0900,362.3400,872478928.8804,1.0000,-0.2846,0.4753,3.2167,0.2410,114.2400
T000420,long,S4,2025-09-02T13:41:00.000Z,2025-09-02T14:00:17.000Z,2025-09-02T13:45:00.000Z,4.0000,15.0000,0.2074,1.0000,119.7500,116.5000,12.5000,take_profit,negative,20977.8600,2171.8900,-4965524159.5882,-0.5691,23044.4600,105.2900,1667727896.1274,23867.4700,717.7200,267524730.9358,1.0000,-0.2149,0.1759,0.2285,0.0771,
T000420,long,S4,2025-09-02T13:41:00.000Z,2025-09-02T14:00:17.000Z,2025-09-02T14:00:00.000Z,19.0000,0.0000,0.9853,1.0000,119.7500,116.5000,12.5000,take_profit,strong_negative,,,-5520416243.4499,-0.5994,23046.7600,102.9900,1811946670.4736,23869.8600,720.1100,254269842.1734,0.0000,-0.1470,0.1177,0.1423,0.0468,
T000421,long,S2,2025-09-02T14:22:00.000Z,2025-09-02T14:47:18.000Z,2025-09-02T14:30:00.000Z,8.0000,17.0000,0.3162,0.0000,-81.5000,16.7500,79.2500,stop_loss,strong_negative,,,-5968823102.9410,-0.6350,23045.5300,200.2200,1948155832.3698,23868.5900,622.8400,241855347.8041,1.0000,0.2714,-0.1399,-0.3435,-0.0388,
T000421,long,S2,2025-09-02T14:22:00.000Z,2025-09-02T14:47:18.000Z,2025-09-02T14:45:00.000Z,23.0000,2.0000,0.9091,0.0000,-81.5000,16.7500,79.2500,stop_loss,strong_negative,,,-6328992623.3565,-0.6345,23044.2200,201.5300,2055134653.5410,23867.2300,621.4800,232891380.1661,1.0000,0.3412,-0.1718,-0.4245,-0.0384,
T000422,long,S4,2025-09-02T14:56:00.000Z,2025-09-02T15:35:54.000Z,2025-09-02T15:00:00.000Z,4.0000,35.0000,0.1003,0.0000,-81.5000,33.7500,78.7500,stop_loss,strong_negative,,,-6475946658.6892,-0.6677,23045.5500,100.2000,2257816499.2387,23868.6000,722.8500,218057396.2337,0.0000,0.0986,-0.0637,-0.0232,-0.0331,
T000422,long,S4,2025-09-02T14:56:00.000Z,2025-09-02T15:35:54.000Z,2025-09-02T15:15:00.000Z,19.0000,20.0000,0.4762,0.0000,-81.5000,33.7500,78.7500,stop_loss,strong_negative,,,-6573591496.5515,-0.6671,23279.9800,-134.2300,2380336522.4248,24111.4100,965.6600,210591994.8870,0.0000,0.1582,-0.0958,-0.0386,-0.0325,
T000422,long,S4,2025-09-02T14:56:00.000Z,2025-09-02T15:35:54.000Z,2025-09-02T15:30:00.000Z,34.0000,5.0000,0.8521,0.0000,-81.5000,33.7500,78.7500,stop_loss,strong_negative,,,-6959306396.2058,-0.7122,23045.1200,100.6300,2639451518.3681,23868.1600,722.4100,191643363.4371,0.0000,0.2843,-0.1771,-0.0996,-0.0777,
