t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol,p_adj,regime,flip_dist_pct,gamma_imb,total_gex,up_conf_res,dn_conf_sup,up_is_wall,dn_is_wall,gex_res_between,gex_sup_between,snap_age_min
2025-05-12 13:00:00,20879.5,20891.89,20812.61,0.059,0.32,0.8437,2,3,BULLISH,13,up,5,,NQM5,0.8454,positive,7.126,0.953,3608945647.8733277,0.7187432649249249,3.885150506477649,False,False,False,False,0
2025-05-12 19:00:00,20932.5,20963.43,20892.85,0.148,0.189,0.5618,3,1,BULLISH,19,up,24,,NQM5,0.5627,positive,5.392,0.935,3574571274.8732166,0.37353397826345963,2.639961781918055,False,False,False,False,0
2025-05-12 20:00:00,20906.25,20980.03,20867.33,0.353,0.186,0.3453,1,2,BEARISH,20,down,54,,NQM5,0.3478,positive,5.277,0.941,3582808489.474502,0.2905351270553141,4.147324364723482,False,False,False,False,0
2025-05-13 05:00:00,20830.5,20867.79,20621.44,0.179,1.004,0.8486,4,5,BEARISH,05,up,46,,NQM5,0.852,positive,9.005,0.239,1440214202.4061103,2.815006840930354,0.9978157029356097,False,False,False,True,0
2025-05-13 06:00:00,20886.75,21044.08,20836.33,0.753,0.241,0.2427,3,2,BEARISH,06,up,149,,NQM5,0.2465,positive,,0.399,1878402178.557251,0.9769351383053815,0.003782302177221794,False,True,False,True,0
2025-05-13 07:00:00,20894.25,20969.7,20847.72,0.361,0.223,0.3815,3,1,BULLISH,07,up,78,,NQM5,0.3849,positive,,0.472,2007569145.7101727,1.3096426050229102,0.08073991648421273,False,True,False,False,0
2025-05-13 08:00:00,20941.75,20970.04,20914.33,0.135,0.131,0.4922,3,4,BULLISH,08,up,18,,NQM5,0.4939,positive,9.387,0.658,2466909433.6262774,1.3119724951353158,0.002101066052257764,False,True,False,False,0
2025-05-13 14:00:00,21288.25,21365.66,21268.99,0.364,0.09,0.1992,1,2,BULLISH,14,down,114,,NQM5,0.1998,positive,8.975,0.961,3376137492.419006,0.8405106103132023,1.250173217620063,False,False,False,False,0
2025-05-13 15:00:00,21314.25,21328.28,21129.62,0.066,0.866,0.9294,2,3,BULLISH,15,up,4,,NQM5,0.9305,positive,9.214,0.954,3328099029.551734,0.011823076111054513,1.5725629567073685,False,False,False,False,0
2025-05-13 16:00:00,21250.5,21384.99,21144.46,0.633,0.499,0.4409,2,3,BULLISH,16,up,993,,NQM5,0.447,positive,8.787,0.966,3412241595.60523,0.7797463589091885,4.408508035105047,False,False,False,False,0
2025-05-13 19:00:00,21265.0,21320.35,21182.42,0.26,0.388,0.5987,1,3,BULLISH,19,up,373,,NQM5,0.6022,positive,9.782,0.967,3431023092.614752,0.04608511638844538,5.55650129320478,False,False,False,False,0
2025-05-13 20:00:00,21283.75,21408.38,21213.99,0.586,0.328,0.3589,2,3,BEARISH,20,up,991,,NQM5,0.3635,positive,9.876,0.961,3376137492.419006,0.19785047277853096,1.9898279203617881,False,False,True,False,0
2025-05-14 05:00:00,21268.75,21280.75,21108.09,0.056,0.755,0.9305,2,5,BEARISH,05,up,24,,NQM5,0.9321,positive,9.834,0.712,2271517308.2613964,0.7741404642962161,0.15920070526006738,False,False,False,True,0
2025-05-14 06:00:00,21263.75,21298.04,21121.29,0.161,0.67,0.806,2,5,BEARISH,06,up,36,,NQM5,0.8091,positive,9.811,0.643,2220513932.313921,0.6955029098818385,0.1690200458526774,False,False,False,True,0
2025-05-14 07:00:00,21302.75,21324.0,21141.07,0.1,0.759,0.8838,1,5,BEARISH,07,up,0,,NQM5,0.8855,positive,9.966,0.774,2324132679.718329,0.5828824916970732,0.08627994038328864,False,False,False,True,0
2025-05-14 08:00:00,21341.5,21353.41,21328.5,0.056,0.061,0.5219,1,2,BEARISH,08,up,5,,NQM5,0.522,positive,8.197,0.915,2524574461.616273,0.44453295222921996,0.2118407797015164,False,False,False,False,0
2025-05-14 09:00:00,21326.75,21346.5,21179.53,0.093,0.69,0.8817,1,5,BULLISH,09,up,30,,NQM5,0.883,positive,8.133,0.877,2433573251.573981,0.47780369723470034,0.09312248701748078,False,True,False,True,0
2025-05-14 10:00:00,21316.25,21333.21,21198.16,0.08,0.554,0.8744,1,5,BULLISH,10,up,5,,NQM5,0.8753,positive,7.173,0.887,2452719007.4142923,1.5415469418870682,0.41625520436286667,False,False,False,True,0
2025-05-14 11:00:00,21348.5,21429.43,21313.56,0.379,0.164,0.3015,4,1,BULLISH,11,down,3,,NQM5,0.3045,positive,8.219,0.923,2574447527.3398786,0.09743073283836931,0.13274937349228352,True,False,False,False,0
2025-05-14 12:00:00,21377.25,21416.22,21287.04,0.182,0.422,0.6983,3,2,BULLISH,12,up,32,,NQM5,0.7015,positive,8.341,0.924,2673696481.0373716,0.16035738928065507,0.3931282087265709,False,False,False,False,0
2025-05-14 13:00:00,21360.75,21425.63,21310.45,0.304,0.235,0.4367,3,2,BULLISH,13,down,20,,NQM5,0.4389,positive,8.271,0.926,2629362408.7760115,0.11525812529990277,0.5041957796425721,False,False,False,False,0
2025-05-14 14:00:00,21364.25,21434.53,21343.45,0.329,0.097,0.2284,3,2,BEARISH,14,down,10,,NQM5,0.2294,positive,8.284,0.926,2614422536.8203397,0.07540634471137804,0.6567981557976512,True,False,False,False,0
2025-05-14 15:00:00,21361.5,21380.38,21274.09,0.088,0.409,0.8224,3,5,BEARISH,15,up,49,,NQM5,0.8245,positive,8.272,0.926,2636013853.846752,0.32951805818879487,0.3315778386349355,False,False,False,False,0
2025-05-14 16:00:00,21381.75,21473.96,21290.74,0.431,0.426,0.4967,4,5,BULLISH,16,down,639,,NQM5,0.5018,positive,8.36,0.899,2785399812.528882,0.1091117424906666,0.4097887216902387,False,False,False,False,0
2025-05-14 19:00:00,21382.0,21511.77,21355.99,0.607,0.122,0.167,4,1,BEARISH,19,down,382,,NQM5,0.1696,positive,8.35,0.923,2680321939.869784,0.2747638200355439,0.7038630623889253,False,False,True,False,0
2025-05-14 20:00:00,21379.0,21394.69,21342.65,0.073,0.17,0.6985,1,5,BEARISH,20,up,60,,NQM5,0.7007,positive,8.33,0.926,2644890639.4457135,0.28153795780907587,0.6330043500631543,False,False,False,False,0
2025-05-15 08:00:00,21273.0,21342.97,21255.18,0.329,0.084,0.203,2,1,BEARISH,08,down,25,,NQM5,0.2049,positive,8.924,0.348,1590433567.4784677,1.519249753208286,0.026653504442259633,False,False,False,False,0
2025-05-15 09:00:00,21283.25,21351.33,21174.23,0.32,0.512,0.6156,3,1,BULLISH,09,up,122,,NQM5,0.6197,positive,9.886,0.35,1667615614.0520072,0.45242150517424373,0.12178591145620096,False,False,False,True,0
2025-05-15 10:00:00,21314.0,21352.54,21282.17,0.181,0.149,0.4523,3,2,BULLISH,10,down,9,,NQM5,0.4533,positive,9.128,0.396,1721801098.2484016,1.4395702355259365,0.18452660223326503,False,False,False,False,0
2025-05-15 11:00:00,21337.0,21351.37,21259.96,0.067,0.361,0.8428,3,2,BULLISH,11,up,2,,NQM5,0.8447,positive,8.814,0.54,1915442233.295547,1.4678727093780792,0.05628720063738295,False,False,False,False,0
2025-05-15 12:00:00,21437.75,21534.34,21345.91,0.451,0.428,0.4874,5,3,BULLISH,12,down,204,,NQM5,0.4917,positive,3.794,0.815,2520255819.156657,0.3959370736201374,0.6714324031206572,False,False,True,False,0
2025-05-15 13:00:00,21487.5,21547.16,21351.58,0.278,0.633,0.695,5,3,BULLISH,13,down,142,,NQM5,0.6991,positive,2.106,0.739,2818928745.926733,1.4929144851657983,0.2707620709714795,False,False,False,True,0
2025-05-15 14:00:00,21461.75,21562.99,21431.48,0.472,0.141,0.2302,5,1,BULLISH,14,down,11,,NQM5,0.2324,positive,1.983,0.736,2665714272.5381727,1.427190233788015,0.09509942106305336,False,False,False,False,0
2025-05-15 15:00:00,21395.25,21466.68,21368.43,0.334,0.125,0.273,1,3,BULLISH,15,down,20,,NQM5,0.2743,positive,4.57,0.804,2291724404.3977146,0.08450473820124442,0.3964431357427453,True,False,False,False,0
2025-05-15 16:00:00,21433.5,21549.62,21399.04,0.542,0.161,0.2288,1,2,BULLISH,16,down,54,,NQM5,0.2318,positive,3.776,0.813,2482450761.294188,0.4685189073179754,0.9206615811696726,False,False,True,False,0
2025-05-16 05:00:00,21461.75,21529.53,21396.91,0.316,0.302,0.4889,4,3,BULLISH,05,down,280,,NQM5,0.4921,positive,2.978,0.773,2004754828.5624251,1.5568161962561424,0.040304262233981175,False,False,False,False,0
2025-05-16 06:00:00,21436.5,21525.87,21403.1,0.417,0.156,0.2721,4,3,BEARISH,06,down,217,,NQM5,0.2748,positive,2.861,0.715,1853988060.90569,1.5788025097380742,0.014507965386143176,False,False,False,False,0
2025-05-16 07:00:00,21453.0,21527.16,21412.31,0.346,0.19,0.3543,4,1,BULLISH,07,down,156,,NQM5,0.3572,positive,3.908,0.765,1983030315.842688,0.5508786649885811,0.45121894373748617,False,False,False,False,0
2025-05-16 08:00:00,21479.75,21526.0,21427.58,0.215,0.243,0.5301,4,1,BULLISH,08,down,59,,NQM5,0.5331,positive,4.022,0.809,2121741585.075789,0.561412493162165,0.708015689195646,False,False,False,False,0
2025-05-16 12:00:00,21420.25,21528.61,21408.02,0.506,0.057,0.1014,4,3,BULLISH,12,down,292,,NQM5,0.1024,positive,9.911,0.598,1651107375.7052586,0.5551755931886801,0.4218438160152219,False,False,False,False,0
2025-05-16 13:00:00,21424.0,21540.56,21402.74,0.544,0.099,0.1543,4,1,BULLISH,13,down,232,,NQM5,0.1558,positive,3.768,0.665,1760925364.075936,0.5000466766243343,0.3963778939507183,False,False,False,False,0
2025-05-16 14:00:00,21444.25,21540.64,21432.52,0.449,0.055,0.1085,4,2,BULLISH,14,down,170,,NQM5,0.1102,positive,3.857,0.717,1880515700.0652897,0.5010200869697113,0.5331032794338796,False,False,False,False,0
2025-05-16 15:00:00,21481.5,21533.1,21447.94,0.24,0.156,0.3941,4,2,BULLISH,15,down,109,,NQM5,0.396,positive,3.03,0.801,2082019667.1488566,1.5787072597351257,0.15822917394035782,False,False,False,False,0
2025-05-16 16:00:00,21492.75,21544.22,21474.12,0.239,0.087,0.2658,4,2,BULLISH,16,down,45,,NQM5,0.2683,positive,3.115,0.819,2257970888.747559,0.4829070267880901,0.9176117528003513,False,False,False,False,0
2025-05-19 07:00:00,21193.75,21281.5,21145.78,0.414,0.226,0.3534,3,2,BEARISH,07,up,155,,NQM5,0.3563,neutral,9.933,0.064,-626296363.90519,1.7137599528162744,0.019769979357132778,False,False,False,False,0
2025-05-19 08:00:00,21208.75,21268.48,21189.23,0.282,0.092,0.2463,3,1,BEARISH,08,down,10,,NQM5,0.2475,neutral,9.621,0.029,-476117812.0599274,1.7593681853008754,0.004997937172163893,False,False,False,False,0
2025-05-19 09:00:00,21214.0,21253.05,21177.26,0.184,0.173,0.4848,3,1,BEARISH,09,down,12,,NQM5,0.4866,neutral,9.635,0.052,-418297114.6382654,1.840388422739709,0.06000754218913548,False,False,False,False,0
2025-05-19 10:00:00,21354.25,21377.91,21224.25,0.111,0.609,0.846,4,3,BULLISH,10,up,0,,NQM5,0.8479,neutral,6.364,0.226,712150835.37061,1.2480887879461955,0.03704180666611964,False,False,False,True,0
2025-05-19 11:00:00,21392.25,21664.16,21373.82,1.271,0.086,0.0635,5,4,BULLISH,11,down,1306,,NQM5,0.0652,neutral,9.802,0.363,977369292.659864,0.08722785120779654,0.07914081034019466,True,True,False,False,0
2025-05-19 12:00:00,21433.0,21659.65,21366.92,1.057,0.308,0.2257,5,4,BULLISH,12,down,1246,,NQM5,0.2309,positive,3.819,0.476,1377670675.1604202,0.06713945784539288,0.04791676386878551,True,True,False,False,0
2025-05-19 13:00:00,21501.0,21666.08,21417.45,0.768,0.389,0.336,5,1,BULLISH,13,down,717,,NQM5,0.3419,positive,2.399,0.668,1930434818.797005,0.09869308404260807,0.28459141435283164,True,False,False,False,0
2025-05-19 14:00:00,21496.5,21510.92,21396.5,0.067,0.465,0.874,1,2,BULLISH,14,up,109,,NQM5,0.8753,positive,2.375,0.668,1930434818.797005,0.6266136347777579,0.1837043239597218,False,False,False,False,0
2025-05-19 15:00:00,21500.0,21552.78,21443.2,0.245,0.264,0.5183,1,2,BULLISH,15,up,213,,NQM5,0.5215,positive,2.392,0.663,1904652703.7158437,0.4308372093023303,0.4018139534883694,False,False,False,False,0
2025-05-19 16:00:00,21502.25,21524.51,21447.34,0.104,0.255,0.7115,1,2,BULLISH,16,up,131,,NQM5,0.7119,positive,-0.934,0.686,2089646807.6415365,1.605459893732064,0.16668023113860245,False,False,False,True,0
2025-05-19 19:00:00,21502.25,21649.71,21465.43,0.686,0.171,0.1998,5,1,BULLISH,19,down,135,,NQM5,0.2026,positive,2.258,0.671,1946452273.181548,0.025160157657918843,0.5103186875792048,True,False,False,False,0
2025-05-19 20:00:00,21542.25,21655.35,21475.39,0.525,0.31,0.3715,5,1,BULLISH,20,down,70,,NQM5,0.3756,positive,9.076,0.744,2126137105.98288,0.029755480509231182,0.5342988777866683,True,False,False,False,0
2025-05-20 05:00:00,21431.25,21444.59,21417.05,0.062,0.066,0.5156,3,1,BEARISH,05,up,1,,NQM5,0.5163,positive,9.639,0.395,1430405464.8702517,0.9204316127150699,0.29750947798191146,False,False,False,False,0
2025-05-20 06:00:00,21430.75,21446.7,21412.49,0.074,0.085,0.5338,2,4,BEARISH,06,up,15,,NQM5,0.5355,positive,9.634,0.378,1338831336.621946,0.9132671511729525,0.2735788528166351,False,False,False,False,0
2025-05-20 07:00:00,21460.0,21471.45,21414.29,0.053,0.213,0.7997,3,1,BEARISH,07,up,3,,NQM5,0.8017,positive,9.759,0.454,1693394965.6395295,0.7950605778191937,0.2832246039142706,False,False,False,False,0
2025-05-20 08:00:00,21468.25,21482.79,21440.5,0.068,0.129,0.6562,3,1,BEARISH,08,down,32,,NQM5,0.6558,positive,9.801,0.459,1717476146.343446,0.7330825754311477,0.41396015045473655,False,False,False,False,0
2025-05-20 09:00:00,21440.25,21491.54,21419.68,0.239,0.096,0.2863,3,4,BEARISH,09,down,26,,NQM5,0.2881,positive,9.675,0.397,1434481029.845731,0.7026503888713883,0.30806543766979994,False,False,False,False,0
2025-05-20 12:00:00,21434.5,21502.48,21423.72,0.317,0.05,0.1369,3,4,BEARISH,12,down,5,,NQM5,0.1372,positive,9.653,0.39,1442595361.4698484,0.6490937507289698,0.32965546198884904,False,False,False,False,0
2025-05-20 13:00:00,21463.5,21508.39,21422.23,0.209,0.192,0.479,3,2,BULLISH,13,down,33,,NQM5,0.481,positive,9.775,0.446,1660131404.0393963,0.6214736645933767,0.3215225848533483,False,False,False,False,0
2025-05-20 16:00:00,21430.0,21493.84,21391.29,0.298,0.181,0.3775,3,2,BULLISH,16,down,64,,NQM5,0.3803,positive,8.693,0.416,1538425610.646597,1.741343910405965,0.08189454036397234,False,False,False,False,0
2025-05-20 19:00:00,21400.0,21471.34,21386.39,0.333,0.064,0.1602,3,2,BULLISH,19,down,196,,NQM5,0.1624,positive,9.509,0.295,1075121185.1360593,0.7946728971962679,0.1567289719626209,False,False,False,False,0
2025-05-20 20:00:00,21433.5,21468.33,21413.65,0.163,0.093,0.363,3,4,BULLISH,20,down,4,,NQM5,0.3646,positive,8.712,0.374,1364012385.577663,1.8561130939883739,0.026313947792022094,False,False,False,False,0
2025-05-21 05:00:00,21332.5,21398.42,21311.17,0.309,0.1,0.2445,3,1,BEARISH,05,down,10,,NQM5,0.2462,positive,-1.244,0.372,1450070349.5311816,0.1619125747099537,0.5883511074651279,False,False,False,False,0
2025-05-21 08:00:00,21335.0,21363.91,21322.58,0.136,0.058,0.3005,3,1,BEARISH,08,down,2,,NQM5,0.2999,positive,-0.589,0.42,1665895212.62271,0.06749472697446193,0.7041481134286534,False,False,False,False,0
2025-05-21 10:00:00,21363.75,21470.11,21277.38,0.498,0.404,0.4481,5,3,BULLISH,10,up,63,,NQM5,0.4528,positive,-1.567,0.443,1814128247.5988283,0.6789538353519362,0.021531800362757217,False,False,False,False,0
2025-05-21 19:00:00,21138.5,21197.77,21096.8,0.28,0.197,0.413,2,1,BEARISH,19,up,117,,NQM5,0.4155,neutral,9.339,-0.054,-365695503.73714805,2.0360952763914084,0.022045083615203794,False,False,False,False,0
2025-05-21 20:00:00,21140.0,21186.95,21064.41,0.222,0.358,0.6169,2,1,BEARISH,20,up,20,,NQM5,0.6203,neutral,9.321,-0.044,-389221190.46607625,2.114001892147577,0.006433301797542961,False,False,False,True,0
2025-05-22 05:00:00,21196.75,21265.92,21177.1,0.326,0.093,0.2212,4,2,BULLISH,05,down,65,,NQM5,0.2236,neutral,9.788,-0.034,-104862003.29993922,1.7027610364796504,0.025900196964164793,False,False,False,False,0
2025-05-22 06:00:00,21197.0,21255.68,21119.15,0.277,0.367,0.5702,4,3,BULLISH,06,down,117,,NQM5,0.5733,neutral,,-0.007,-33972214.65057841,1.7454356748596478,0.09506062178610868,False,False,False,True,0
2025-05-22 07:00:00,21201.25,21247.55,21182.95,0.218,0.086,0.2833,4,1,BULLISH,07,down,28,,NQM5,0.2843,neutral,9.802,-0.064,-193973191.79522088,1.7953186722481034,0.004433700843104489,False,False,False,False,0
2025-05-22 09:00:00,21209.0,21234.84,21131.5,0.122,0.365,0.75,2,3,BULLISH,09,down,33,,NQM5,0.7515,neutral,9.837,-0.058,-176466074.16520485,1.8518553444292443,0.1442312225941824,False,False,False,True,0
2025-05-22 10:00:00,21290.5,21317.55,21246.41,0.127,0.207,0.6198,5,4,BULLISH,10,up,3,,NQM5,0.6215,positive,-2.703,0.211,1050155713.7344259,2.5331016180925827,0.024095253751678064,False,True,False,True,0
2025-05-22 11:00:00,21240.0,21310.58,21139.27,0.332,0.474,0.588,5,3,BULLISH,11,up,74,,NQM5,0.5924,neutral,-7.801,0.066,253908390.2509023,2.567043314500932,0.47547080979283407,False,False,False,False,0
2025-05-22 13:00:00,21222.75,21255.42,21205.48,0.154,0.081,0.3458,4,3,BEARISH,13,down,1,,NQM5,0.3458,neutral,-8.752,0.031,82886965.47785586,1.757924868360612,0.10026975768926663,False,False,False,False,0
2025-05-22 14:00:00,21293.0,21311.38,21256.19,0.086,0.173,0.667,5,4,BULLISH,14,up,19,,NQM5,0.6692,positive,-1.618,0.227,1083003604.6460764,1.4888460996571662,0.3385150049311892,False,False,False,False,0
2025-05-22 15:00:00,21306.0,21324.55,21253.51,0.087,0.246,0.7389,1,4,BULLISH,15,up,3,,NQM5,0.7402,positive,9.666,0.269,1199436262.7134378,1.4240120153947313,0.32779498732751405,False,False,False,False,0
2025-05-23 05:00:00,21182.5,21200.22,21155.09,0.084,0.129,0.6074,4,2,BULLISH,05,down,22,,NQM5,0.6068,positive,-2.04,0.315,1170208766.1249404,0.05509264723237698,0.5096187890947751,False,False,False,False,0
2025-05-23 06:00:00,21182.25,21229.06,21152.18,0.221,0.142,0.3911,3,2,BULLISH,06,down,36,,NQM5,0.3931,positive,-2.045,0.302,1107764009.037759,0.07794261704966203,0.49277107011767407,False,False,False,False,0
2025-05-23 10:00:00,20887.75,20922.68,20806.21,0.167,0.39,0.7001,2,1,BEARISH,10,up,3,,NQM5,0.7027,negative,9.709,-0.18,-1147779209.6687603,3.289296357913137,0.05256669579059288,False,False,False,False,0
2025-05-23 11:00:00,20930.0,21068.27,20905.06,0.661,0.119,0.1528,3,2,BEARISH,11,down,4,,NQM5,0.1548,neutral,9.865,-0.144,-984899525.2831707,2.617056856187291,0.49589106545628703,False,False,False,False,0
2025-05-23 12:00:00,20939.5,21044.44,20877.54,0.501,0.296,0.3712,3,2,BULLISH,12,up,76,,NQM5,0.3755,neutral,9.907,-0.125,-779081738.9921637,2.7281931278206284,0.22445617135079637,False,False,False,True,0
2025-05-23 13:00:00,20986.5,21021.57,20856.63,0.167,0.619,0.7874,3,2,BULLISH,13,up,5,,NQM5,0.7904,neutral,,-0.038,-424188134.54312676,2.828866175874969,0.2673147023086374,False,False,False,True,0
2025-05-23 14:00:00,21052.75,21162.41,21011.33,0.521,0.197,0.2742,5,3,BULLISH,14,down,21,,NQM5,0.2775,neutral,-7.602,0.033,111970417.44620466,2.1470354229257382,0.026932348505548643,False,False,False,False,0
2025-05-23 15:00:00,21034.25,21056.71,21016.05,0.107,0.087,0.4476,4,3,BULLISH,15,down,1,,NQM5,0.4495,neutral,,0.027,916688.4108007252,2.659329427005967,0.04169390398992327,False,False,False,False,0
2025-05-27 08:00:00,21295.5,21320.91,21252.17,0.119,0.203,0.6303,1,2,BULLISH,08,down,89,,NQM5,0.6321,positive,2.401,0.571,1558651493.096665,1.3470921086614496,0.027705383766513197,False,False,False,False,0
2025-05-27 09:00:00,21276.0,21290.76,21192.39,0.069,0.393,0.85,2,4,BULLISH,09,up,3,,NQM5,0.8519,positive,3.213,0.473,1376898824.7393005,1.514852415867658,0.08403835307389085,False,False,False,False,0
2025-05-27 10:00:00,21324.25,21339.92,21309.3,0.073,0.07,0.4882,1,3,BULLISH,10,up,3,,NQM5,0.4903,positive,2.431,0.545,1507355692.8131764,2.331008124553048,0.17590302120825838,False,False,False,False,0
2025-05-27 19:00:00,21471.25,21492.22,21454.07,0.098,0.08,0.4503,1,2,BEARISH,19,down,280,,NQM5,0.4504,positive,0.252,0.756,2612730022.871661,0.6097455900331757,3.0490539675146917,False,False,False,False,0
2025-05-27 20:00:00,21466.0,21514.57,21397.35,0.226,0.32,0.5857,2,3,BEARISH,20,up,653,,NQM5,0.589,positive,0.241,0.756,2624237302.8284774,0.49226684058512016,2.798565172831445,False,False,False,False,0
2025-05-28 05:00:00,21418.75,21438.59,21375.51,0.093,0.202,0.6855,1,4,BEARISH,05,up,66,,NQM5,0.6861,positive,9.682,0.567,2188324422.906411,0.45721622410271506,0.4017974905164759,False,False,False,False,0
2025-05-28 06:00:00,21427.5,21440.66,21381.53,0.061,0.215,0.7774,2,4,BEARISH,06,up,6,,NQM5,0.78,positive,9.717,0.589,2287550880.5899076,0.44993583012483895,0.42720802706800715,False,False,False,False,0
2025-05-28 09:00:00,21511.75,21524.17,21452.56,0.058,0.275,0.8266,3,1,BULLISH,09,up,33,,NQM5,0.8269,positive,0.258,0.681,2963883943.858716,0.06759096772694399,0.7481957534835647,False,False,False,False,0
2025-05-28 10:00:00,21485.75,21525.82,21451.09,0.186,0.161,0.4638,3,1,BULLISH,10,down,20,,NQM5,0.4659,positive,-0.247,0.641,2617118073.43786,0.06017942124431445,0.7420732345857076,False,False,False,False,0
2025-05-28 11:00:00,21443.75,21455.67,21414.39,0.056,0.137,0.7112,1,4,BEARISH,11,up,3,,NQM5,0.7107,positive,9.785,0.593,2310053952.8872275,0.37973768580588885,0.5799825123870543,False,False,False,False,0
2025-05-28 12:00:00,21445.5,21468.19,21420.36,0.106,0.117,0.5256,1,4,BULLISH,12,up,6,,NQM5,0.5259,positive,9.785,0.599,2336226169.9233055,0.32888018465413477,0.6003124198549887,False,False,False,False,0
2025-05-28 13:00:00,21461.25,21476.08,21428.48,0.069,0.153,0.6884,1,4,BULLISH,13,up,1,,NQM5,0.6902,positive,-0.36,0.639,2598389918.3412127,0.29112936105771825,0.6384530258023202,False,False,False,False,0
2025-05-28 14:00:00,21478.0,21498.96,21433.14,0.098,0.209,0.6816,3,1,BULLISH,14,up,9,,NQM5,0.6822,positive,-0.283,0.644,2642971583.9238644,0.185771487103089,0.6582549585622546,False,False,False,False,0
2025-05-28 15:00:00,21466.0,21505.25,21441.61,0.183,0.114,0.3832,3,2,BULLISH,15,up,7,,NQM5,0.3854,positive,-0.336,0.643,2635628744.16593,0.15345197055808577,0.7012019006801474,False,False,False,False,0
