date,label,move,rel_s,mid,bid10,ask10,bid25,ask25,n_ord,spread
2026-01-20,ev0,48.25,-315,25213.75,31,56,109,135,3574,1.0
2026-01-20,ev0,48.25,-310,25213.62,42,42,122,118,3558,0.75
2026-01-20,ev0,48.25,-305,25211.0,44,44,123,130,3581,0.5
2026-01-20,ev0,48.25,-300,25212.0,43,52,120,125,3580,1.0
2026-01-20,ev0,48.25,-295,25218.88,32,42,107,129,3566,0.75
2026-01-20,ev0,48.25,-290,25220.75,33,48,116,126,3559,1.0
2026-01-20,ev0,48.25,-285,25221.0,44,49,126,129,3570,1.0
2026-01-20,ev0,48.25,-280,25218.62,37,36,119,135,3565,0.75
2026-01-20,ev0,48.25,-275,25218.12,43,32,137,116,3570,0.75
2026-01-20,ev0,48.25,-270,25214.62,40,32,117,112,3555,0.75
2026-01-20,ev0,48.25,-265,25216.25,39,41,135,118,3565,0.5
2026-01-20,ev0,48.25,-260,25219.62,24,42,111,129,3565,0.75
2026-01-20,ev0,48.25,-255,25218.12,30,36,116,129,3569,0.75
2026-01-20,ev0,48.25,-250,25220.25,34,52,120,137,3580,0.5
2026-01-20,ev0,48.25,-245,25219.88,33,51,118,138,3590,0.75
2026-01-20,ev0,48.25,-240,25219.12,34,38,119,132,3585,0.75
2026-01-20,ev0,48.25,-235,25218.25,34,44,120,140,3574,1.0
2026-01-20,ev0,48.25,-230,25213.12,38,35,109,108,3565,0.75
2026-01-20,ev0,48.25,-225,25208.5,36,43,106,128,3568,1.0
2026-01-20,ev0,48.25,-220,25208.5,41,41,115,126,3575,0.5
2026-01-20,ev0,48.25,-215,25208.12,44,44,122,128,3583,0.75
2026-01-20,ev0,48.25,-210,25208.38,36,37,116,122,3580,0.75
2026-01-20,ev0,48.25,-205,25208.0,45,43,124,127,3587,0.5
2026-01-20,ev0,48.25,-200,25209.12,34,40,129,130,3580,0.75
2026-01-20,ev0,48.25,-195,25208.12,44,45,133,129,3594,0.75
2026-01-20,ev0,48.25,-190,25206.5,48,54,114,140,3589,0.5
2026-01-20,ev0,48.25,-185,25203.25,42,54,118,136,3574,0.5
2026-01-20,ev0,48.25,-180,25203.12,40,46,117,126,3581,0.75
2026-01-20,ev1,64.5,-360,25203.12,40,46,117,126,3581,0.75
2026-01-20,ev0,48.25,-175,25207.38,29,38,113,115,3562,0.75
2026-01-20,ev1,64.5,-355,25207.38,29,38,113,115,3562,0.75
2026-01-20,ev0,48.25,-170,25207.5,35,52,119,133,3578,0.5
2026-01-20,ev1,64.5,-350,25207.5,35,52,119,133,3578,0.5
2026-01-20,ev0,48.25,-165,25207.75,31,47,118,128,3575,1.0
2026-01-20,ev1,64.5,-345,25207.75,31,47,118,128,3575,1.0
2026-01-20,ev0,48.25,-160,25208.25,37,43,116,120,3592,0.5
2026-01-20,ev1,64.5,-340,25208.25,37,43,116,120,3592,0.5
2026-01-20,ev0,48.25,-155,25210.12,37,45,123,115,3605,0.75
2026-01-20,ev1,64.5,-335,25210.12,37,45,123,115,3605,0.75
2026-01-20,ev0,48.25,-150,25208.88,35,43,110,128,3610,0.75
2026-01-20,ev1,64.5,-330,25208.88,35,43,110,128,3610,0.75
2026-01-20,ev0,48.25,-145,25207.75,37,46,122,130,3614,0.5
2026-01-20,ev1,64.5,-325,25207.75,37,46,122,130,3614,0.5
2026-01-20,ev0,48.25,-140,25207.62,39,42,129,121,3626,0.75
2026-01-20,ev1,64.5,-320,25207.62,39,42,129,121,3626,0.75
2026-01-20,ev0,48.25,-135,25205.0,37,45,122,122,3607,0.5
2026-01-20,ev1,64.5,-315,25205.0,37,45,122,122,3607,0.5
2026-01-20,ev0,48.25,-130,25202.0,39,50,107,129,3596,0.5
2026-01-20,ev1,64.5,-310,25202.0,39,50,107,129,3596,0.5
2026-01-20,ev0,48.25,-125,25204.38,39,31,127,108,3599,0.75
2026-01-20,ev1,64.5,-305,25204.38,39,31,127,108,3599,0.75
2026-01-20,ev0,48.25,-120,25207.62,39,42,108,107,3585,0.75
2026-01-20,ev1,64.5,-300,25207.62,39,42,108,107,3585,0.75
2026-01-20,ev0,48.25,-115,25229.5,37,36,111,106,3544,1.0
2026-01-20,ev1,64.5,-295,25229.5,37,36,111,106,3544,1.0
2026-01-20,ev0,48.25,-110,25225.38,37,27,111,109,3566,0.75
2026-01-20,ev1,64.5,-290,25225.38,37,27,111,109,3566,0.75
2026-01-20,ev0,48.25,-105,25221.62,39,28,90,107,3547,0.75
2026-01-20,ev1,64.5,-285,25221.62,39,28,90,107,3547,0.75
2026-01-20,ev0,48.25,-100,25223.38,43,34,115,107,3572,0.75
2026-01-20,ev1,64.5,-280,25223.38,43,34,115,107,3572,0.75
2026-01-20,ev0,48.25,-95,25227.25,43,36,128,123,3609,0.5
2026-01-20,ev1,64.5,-275,25227.25,43,36,128,123,3609,0.5
2026-01-20,ev0,48.25,-90,25226.75,29,39,120,126,3606,0.5
2026-01-20,ev1,64.5,-270,25226.75,29,39,120,126,3606,0.5
2026-01-20,ev0,48.25,-85,25225.75,38,54,132,146,3605,1.0
2026-01-20,ev1,64.5,-265,25225.75,38,54,132,146,3605,1.0
2026-01-20,ev0,48.25,-80,25229.88,39,45,126,118,3626,0.75
2026-01-20,ev1,64.5,-260,25229.88,39,45,126,118,3626,0.75
2026-01-20,ev0,48.25,-75,25227.62,39,38,119,137,3623,0.75
2026-01-20,ev1,64.5,-255,25227.62,39,38,119,137,3623,0.75
2026-01-20,ev0,48.25,-70,25230.12,44,35,119,115,3619,0.75
2026-01-20,ev1,64.5,-250,25230.12,44,35,119,115,3619,0.75
2026-01-20,ev0,48.25,-65,25228.88,38,34,113,137,3627,0.75
2026-01-20,ev1,64.5,-245,25228.88,38,34,113,137,3627,0.75
2026-01-20,ev0,48.25,-60,25234.75,39,49,116,115,3602,0.5
2026-01-20,ev1,64.5,-240,25234.75,39,49,116,115,3602,0.5
2026-01-20,ev0,48.25,-55,25232.62,40,38,116,115,3600,0.75
2026-01-20,ev1,64.5,-235,25232.62,40,38,116,115,3600,0.75
2026-01-20,ev0,48.25,-50,25228.88,40,37,107,120,3594,0.75
2026-01-20,ev1,64.5,-230,25228.88,40,37,107,120,3594,0.75
2026-01-20,ev0,48.25,-45,25229.25,39,35,115,122,3609,0.5
2026-01-20,ev1,64.5,-225,25229.25,39,35,115,122,3609,0.5
2026-01-20,ev0,48.25,-40,25229.5,35,36,111,121,3613,0.5
2026-01-20,ev1,64.5,-220,25229.5,35,36,111,121,3613,0.5
2026-01-20,ev0,48.25,-35,25225.62,44,34,118,107,3599,0.75
2026-01-20,ev1,64.5,-215,25225.62,44,34,118,107,3599,0.75
2026-01-20,ev0,48.25,-30,25232.38,32,44,101,112,3625,0.75
2026-01-20,ev1,64.5,-210,25232.38,32,44,101,112,3625,0.75
2026-01-20,ev0,48.25,-25,25239.75,44,53,126,151,3602,0.5
2026-01-20,ev1,64.5,-205,25239.75,44,53,126,151,3602,0.5
2026-01-20,ev0,48.25,-20,25242.5,32,49,98,141,3543,1.0
2026-01-20,ev1,64.5,-200,25242.5,32,49,98,141,3543,1.0
2026-01-20,ev0,48.25,-15,25247.38,41,36,107,111,3597,0.75
2026-01-20,ev1,64.5,-195,25247.38,41,36,107,111,3597,0.75
2026-01-20,ev0,48.25,-10,25248.62,38,38,111,97,3605,1.25
2026-01-20,ev1,64.5,-190,25248.62,38,38,111,97,3605,1.25
2026-01-20,ev0,48.25,-5,25247.88,45,39,131,120,3621,0.75
2026-01-20,ev1,64.5,-185,25247.88,45,39,131,120,3621,0.75
2026-01-20,ev0,48.25,0,25242.88,39,39,96,109,3579,1.25
2026-01-20,ev1,64.5,-180,25242.88,39,39,96,109,3579,1.25
2026-01-20,ev0,48.25,5,25290.12,29,26,95,87,3412,0.75
2026-01-20,ev1,64.5,-175,25290.12,29,26,95,87,3412,0.75
2026-01-20,ev0,48.25,10,25284.38,21,15,66,64,3524,0.75
2026-01-20,ev1,64.5,-170,25284.38,21,15,66,64,3524,0.75
2026-01-20,ev0,48.25,15,25298.88,23,21,85,75,3472,0.75
2026-01-20,ev1,64.5,-165,25298.88,23,21,85,75,3472,0.75
2026-01-20,ev0,48.25,20,25305.5,40,30,84,76,3598,1.0
2026-01-20,ev1,64.5,-160,25305.5,40,30,84,76,3598,1.0
2026-01-20,ev0,48.25,25,25299.25,26,26,89,88,3580,0.5
2026-01-20,ev1,64.5,-155,25299.25,26,26,89,88,3580,0.5
2026-01-20,ev0,48.25,30,25301.5,27,14,71,62,3566,2.0
2026-01-20,ev1,64.5,-150,25301.5,27,14,71,62,3566,2.0
2026-01-20,ev0,48.25,35,25290.88,35,19,68,75,3683,0.75
2026-01-20,ev1,64.5,-145,25290.88,35,19,68,75,3683,0.75
2026-01-20,ev0,48.25,40,25306.38,11,15,33,65,3509,1.25
2026-01-20,ev1,64.5,-140,25306.38,11,15,33,65,3509,1.25
2026-01-20,ev0,48.25,45,25293.75,28,20,92,60,3728,0.5
2026-01-20,ev1,64.5,-135,25293.75,28,20,92,60,3728,0.5
2026-01-20,ev0,48.25,50,25300.0,29,15,94,59,3799,1.0
2026-01-20,ev1,64.5,-130,25300.0,29,15,94,59,3799,1.0
2026-01-20,ev0,48.25,55,25296.88,28,27,75,73,3804,0.25
2026-01-20,ev1,64.5,-125,25296.88,28,27,75,73,3804,0.25
2026-01-20,ev0,48.25,60,25291.88,33,26,114,79,3845,0.75
2026-01-20,ev1,64.5,-120,25291.88,33,26,114,79,3845,0.75
2026-01-20,ev0,48.25,65,25290.75,25,30,115,76,3714,0.5
2026-01-20,ev1,64.5,-115,25290.75,25,30,115,76,3714,0.5
2026-01-20,ev0,48.25,70,25271.38,46,32,97,94,3640,0.75
2026-01-20,ev1,64.5,-110,25271.38,46,32,97,94,3640,0.75
2026-01-20,ev0,48.25,75,25268.88,23,23,77,63,3552,0.75
2026-01-20,ev1,64.5,-105,25268.88,23,23,77,63,3552,0.75
2026-01-20,ev0,48.25,80,25272.38,27,22,60,70,3603,0.75
2026-01-20,ev1,64.5,-100,25272.38,27,22,60,70,3603,0.75
2026-01-20,ev0,48.25,85,25257.0,29,22,96,56,3649,1.0
2026-01-20,ev1,64.5,-95,25257.0,29,22,96,56,3649,1.0
2026-01-20,ev0,48.25,90,25256.5,26,13,75,58,3662,1.0
2026-01-20,ev1,64.5,-90,25256.5,26,13,75,58,3662,1.0
2026-01-20,ev0,48.25,95,25238.0,26,25,55,67,3605,1.0
2026-01-20,ev1,64.5,-85,25238.0,26,25,55,67,3605,1.0
2026-01-20,ev0,48.25,100,25251.12,25,13,75,61,3604,0.75
2026-01-20,ev1,64.5,-80,25251.12,25,13,75,61,3604,0.75
2026-01-20,ev0,48.25,105,25251.5,30,25,78,43,3648,1.0
2026-01-20,ev1,64.5,-75,25251.5,30,25,78,43,3648,1.0
2026-01-20,ev0,48.25,110,25251.0,24,25,51,38,3632,1.0
2026-01-20,ev1,64.5,-70,25251.0,24,25,51,38,3632,1.0
2026-01-20,ev0,48.25,115,25259.75,43,37,105,114,3763,1.0
2026-01-20,ev1,64.5,-65,25259.75,43,37,105,114,3763,1.0
2026-01-20,ev0,48.25,120,25260.62,30,27,84,97,3750,0.75
2026-01-20,ev1,64.5,-60,25260.62,30,27,84,97,3750,0.75
2026-01-20,ev2,42.5,-360,25260.62,30,27,84,97,3750,0.75
2026-01-20,ev0,48.25,125,25245.75,39,24,81,67,3681,1.0
2026-01-20,ev1,64.5,-55,25245.75,39,24,81,67,3681,1.0
2026-01-20,ev2,42.5,-355,25245.75,39,24,81,67,3681,1.0
2026-01-20,ev0,48.25,130,25252.12,27,24,89,66,3761,0.75
2026-01-20,ev1,64.5,-50,25252.12,27,24,89,66,3761,0.75
2026-01-20,ev2,42.5,-350,25252.12,27,24,89,66,3761,0.75
2026-01-20,ev0,48.25,135,25264.75,41,34,96,82,3688,0.5
2026-01-20,ev1,64.5,-45,25264.75,41,34,96,82,3688,0.5
2026-01-20,ev2,42.5,-345,25264.75,41,34,96,82,3688,0.5
2026-01-20,ev0,48.25,140,25272.38,28,27,79,71,3758,0.75
2026-01-20,ev1,64.5,-40,25272.38,28,27,79,71,3758,0.75
2026-01-20,ev2,42.5,-340,25272.38,28,27,79,71,3758,0.75
2026-01-20,ev0,48.25,145,25275.0,31,33,93,81,3762,1.0
2026-01-20,ev1,64.5,-35,25275.0,31,33,93,81,3762,1.0
2026-01-20,ev2,42.5,-335,25275.0,31,33,93,81,3762,1.0
2026-01-20,ev0,48.25,150,25261.12,23,18,74,75,3727,0.75
2026-01-20,ev1,64.5,-30,25261.12,23,18,74,75,3727,0.75
2026-01-20,ev2,42.5,-330,25261.12,23,18,74,75,3727,0.75
2026-01-20,ev0,48.25,155,25264.25,31,27,72,96,3700,1.0
2026-01-20,ev1,64.5,-25,25264.25,31,27,72,96,3700,1.0
2026-01-20,ev2,42.5,-325,25264.25,31,27,72,96,3700,1.0
2026-01-20,ev0,48.25,160,25259.75,30,29,81,93,3803,1.0
2026-01-20,ev1,64.5,-20,25259.75,30,29,81,93,3803,1.0
2026-01-20,ev2,42.5,-320,25259.75,30,29,81,93,3803,1.0
2026-01-20,ev0,48.25,165,25257.38,34,25,95,67,3797,0.75
2026-01-20,ev1,64.5,-15,25257.38,34,25,95,67,3797,0.75
2026-01-20,ev2,42.5,-315,25257.38,34,25,95,67,3797,0.75
2026-01-20,ev0,48.25,170,25257.88,24,36,82,97,3825,0.75
2026-01-20,ev1,64.5,-10,25257.88,24,36,82,97,3825,0.75
2026-01-20,ev2,42.5,-310,25257.88,24,36,82,97,3825,0.75
2026-01-20,ev0,48.25,175,25254.88,27,25,83,77,3811,0.75
2026-01-20,ev1,64.5,-5,25254.88,27,25,83,77,3811,0.75
2026-01-20,ev2,42.5,-305,25254.88,27,25,83,77,3811,0.75
2026-01-20,ev0,48.25,180,25251.5,44,33,93,86,3851,1.0
2026-01-20,ev1,64.5,0,25251.5,44,33,93,86,3851,1.0
2026-01-20,ev2,42.5,-300,25251.5,44,33,93,86,3851,1.0
2026-01-20,ev1,64.5,5,25254.0,39,37,93,102,3853,1.0
2026-01-20,ev2,42.5,-295,25254.0,39,37,93,102,3853,1.0
2026-01-20,ev1,64.5,10,25261.75,35,32,88,75,3808,1.0
2026-01-20,ev2,42.5,-290,25261.75,35,32,88,75,3808,1.0
2026-01-20,ev1,64.5,15,25259.0,36,35,90,92,3843,0.5
2026-01-20,ev2,42.5,-285,25259.0,36,35,90,92,3843,0.5
2026-01-20,ev1,64.5,20,25266.12,38,34,90,110,3884,0.75
2026-01-20,ev2,42.5,-280,25266.12,38,34,90,110,3884,0.75
2026-01-20,ev1,64.5,25,25287.0,31,29,83,83,3743,1.0
2026-01-20,ev2,42.5,-275,25287.0,31,29,83,83,3743,1.0
2026-01-20,ev1,64.5,30,25284.75,45,34,87,100,3816,0.5
2026-01-20,ev2,42.5,-270,25284.75,45,34,87,100,3816,0.5
2026-01-20,ev1,64.5,35,25291.12,32,26,88,104,3826,1.25
2026-01-20,ev2,42.5,-265,25291.12,32,26,88,104,3826,1.25
2026-01-20,ev1,64.5,40,25288.88,35,30,99,113,3860,0.75
2026-01-20,ev2,42.5,-260,25288.88,35,30,99,113,3860,0.75
2026-01-20,ev1,64.5,45,25296.12,34,38,80,125,3870,0.75
2026-01-20,ev2,42.5,-255,25296.12,34,38,80,125,3870,0.75
2026-01-20,ev1,64.5,50,25307.0,37,35,94,87,3801,0.5
2026-01-20,ev2,42.5,-250,25307.0,37,35,94,87,3801,0.5
2026-01-20,ev1,64.5,55,25308.12,30,38,93,110,3832,0.75
2026-01-20,ev2,42.5,-245,25308.12,30,38,93,110,3832,0.75
2026-01-20,ev1,64.5,60,25315.38,40,42,117,140,3823,0.75
2026-01-20,ev2,42.5,-240,25315.38,40,42,117,140,3823,0.75
2026-01-20,ev3,-50.0,-360,25315.38,40,42,117,140,3823,0.75
2026-01-20,ev1,64.5,65,25329.5,35,39,98,107,3753,1.0
2026-01-20,ev2,42.5,-235,25329.5,35,39,98,107,3753,1.0
2026-01-20,ev3,-50.0,-355,25329.5,35,39,98,107,3753,1.0
2026-01-20,ev1,64.5,70,25333.88,45,33,99,115,3763,0.75
2026-01-20,ev2,42.5,-230,25333.88,45,33,99,115,3763,0.75
2026-01-20,ev3,-50.0,-350,25333.88,45,33,99,115,3763,0.75
2026-01-20,ev1,64.5,75,25328.62,32,34,96,166,3795,0.75
2026-01-20,ev2,42.5,-225,25328.62,32,34,96,166,3795,0.75
2026-01-20,ev3,-50.0,-345,25328.62,32,34,96,166,3795,0.75
2026-01-20,ev1,64.5,80,25330.38,39,17,108,137,3799,0.75
2026-01-20,ev2,42.5,-220,25330.38,39,17,108,137,3799,0.75
2026-01-20,ev3,-50.0,-340,25330.38,39,17,108,137,3799,0.75
2026-01-20,ev1,64.5,85,25325.88,45,35,102,102,3796,0.75
2026-01-20,ev2,42.5,-215,25325.88,45,35,102,102,3796,0.75
2026-01-20,ev3,-50.0,-335,25325.88,45,35,102,102,3796,0.75
2026-01-20,ev1,64.5,90,25326.5,38,33,88,103,3801,1.0
2026-01-20,ev2,42.5,-210,25326.5,38,33,88,103,3801,1.0
2026-01-20,ev3,-50.0,-330,25326.5,38,33,88,103,3801,1.0
2026-01-20,ev1,64.5,95,25332.75,35,29,98,134,3818,1.0
2026-01-20,ev2,42.5,-205,25332.75,35,29,98,134,3818,1.0
2026-01-20,ev3,-50.0,-325,25332.75,35,29,98,134,3818,1.0
2026-01-20,ev1,64.5,100,25333.38,35,32,104,141,3840,0.75
2026-01-20,ev2,42.5,-200,25333.38,35,32,104,141,3840,0.75
2026-01-20,ev3,-50.0,-320,25333.38,35,32,104,141,3840,0.75
2026-01-20,ev1,64.5,105,25337.25,31,40,102,122,3848,0.5
2026-01-20,ev2,42.5,-195,25337.25,31,40,102,122,3848,0.5
2026-01-20,ev3,-50.0,-315,25337.25,31,40,102,122,3848,0.5
2026-01-20,ev1,64.5,110,25333.88,43,34,110,137,3865,0.75
2026-01-20,ev2,42.5,-190,25333.88,43,34,110,137,3865,0.75
2026-01-20,ev3,-50.0,-310,25333.88,43,34,110,137,3865,0.75
2026-01-20,ev1,64.5,115,25334.12,42,33,114,139,3872,0.75
2026-01-20,ev2,42.5,-185,25334.12,42,33,114,139,3872,0.75
2026-01-20,ev3,-50.0,-305,25334.12,42,33,114,139,3872,0.75
2026-01-20,ev1,64.5,120,25346.88,39,51,111,114,3815,0.75
2026-01-20,ev2,42.5,-180,25346.88,39,51,111,114,3815,0.75
2026-01-20,ev3,-50.0,-300,25346.88,39,51,111,114,3815,0.75
2026-01-20,ev1,64.5,125,25349.0,35,34,105,88,3781,1.0
2026-01-20,ev2,42.5,-175,25349.0,35,34,105,88,3781,1.0
2026-01-20,ev3,-50.0,-295,25349.0,35,34,105,88,3781,1.0
2026-01-20,ev1,64.5,130,25345.0,39,28,112,103,3810,0.5
2026-01-20,ev2,42.5,-170,25345.0,39,28,112,103,3810,0.5
