universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,target_level,tp_tag,stop45,rr45,rr40,rr50,sb40_r,sb40_p,sb40_x,sb45_r,sb45_p,sb45_x,sb50_r,sb50_p,sb50_x,g20_50_20_r,g20_50_20_p,g20_50_20_x,g20_50_25_r,g20_50_25_p,g20_50_25_x,g20_50_30_r,g20_50_30_p,g20_50_30_x,g20_100_20_r,g20_100_20_p,g20_100_20_x,g20_100_25_r,g20_100_25_p,g20_100_25_x,g20_100_30_r,g20_100_30_p,g20_100_30_x,g20_150_20_r,g20_150_20_p,g20_150_20_x,g20_150_25_r,g20_150_25_p,g20_150_25_x,g20_150_30_r,g20_150_30_p,g20_150_30_x,g20_200_20_r,g20_200_20_p,g20_200_20_x,g20_200_25_r,g20_200_25_p,g20_200_25_x,g20_200_30_r,g20_200_30_p,g20_200_30_x,g25_50_20_r,g25_50_20_p,g25_50_20_x,g25_50_25_r,g25_50_25_p,g25_50_25_x,g25_50_30_r,g25_50_30_p,g25_50_30_x,g25_100_20_r,g25_100_20_p,g25_100_20_x,g25_100_25_r,g25_100_25_p,g25_100_25_x,g25_100_30_r,g25_100_30_p,g25_100_30_x,g25_150_20_r,g25_150_20_p,g25_150_20_x,g25_150_25_r,g25_150_25_p,g25_150_25_x,g25_150_30_r,g25_150_30_p,g25_150_30_x,g25_200_20_r,g25_200_20_p,g25_200_20_x,g25_200_25_r,g25_200_25_p,g25_200_25_x,g25_200_30_r,g25_200_30_p,g25_200_30_x,g30_50_20_r,g30_50_20_p,g30_50_20_x,g30_50_25_r,g30_50_25_p,g30_50_25_x,g30_50_30_r,g30_50_30_p,g30_50_30_x,g30_100_20_r,g30_100_20_p,g30_100_20_x,g30_100_25_r,g30_100_25_p,g30_100_25_x,g30_100_30_r,g30_100_30_p,g30_100_30_x,g30_150_20_r,g30_150_20_p,g30_150_20_x,g30_150_25_r,g30_150_25_p,g30_150_25_x,g30_150_30_r,g30_150_30_p,g30_150_30_x,g30_200_20_r,g30_200_20_p,g30_200_20_x,g30_200_25_r,g30_200_25_p,g30_200_25_x,g30_200_30_r,g30_200_30_p,g30_200_30_x,z25_50_25_r,z25_50_25_p,z25_50_25_x,z25_100_25_r,z25_100_25_p,z25_100_25_x,z25_150_25_r,z25_150_25_p,z25_150_25_x,z25_200_25_r,z25_200_25_p,z25_200_25_x,ms_r,ms_p,ms_x
p4,2021-01-20T08:45:00.000Z,2021-01-20,buy,16045,true,,2021-01-20T08:47:51.000Z,16061.25,external,16023.25,0.7471,0.7647,0.7303,S,-21.75,1611134085000,S,-22.25,1611134085000,S,-22.75,1611134085000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,S,-20.50,1611134054000,L,1.50,1611145263000,T,50.00,1611151331000,T,50.00,1611151331000,L,1.50,1611145263000,T,100.00,1611153600000,T,100.00,1611153600000,L,1.50,1611145263000,T,150.00,1611155492000,T,150.00,1611155492000,L,1.50,1611145263000,T,200.00,1611165841000,T,200.00,1611165841000,L,1.50,1611145263000,T,50.00,1611151331000,T,50.00,1611151331000,L,1.50,1611145263000,T,100.00,1611153600000,T,100.00,1611153600000,L,1.50,1611145263000,T,150.00,1611155492000,T,150.00,1611155492000,L,1.50,1611145263000,T,200.00,1611165841000,T,200.00,1611165841000,T,50.00,1611151331000,T,100.00,1611153600000,T,150.00,1611155492000,T,200.00,1611165841000,S,-22.25,1611134085000
p2,2021-01-20T09:30:00.000Z,2021-01-20,sell,16050.5,true,,2021-01-20T10:07:10.000Z,16020.5,external,16069,1.6216,1.6667,1.5789,S,-18.50,1611147335000,S,-19.00,1611147336000,S,-19.50,1611147338000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-20.50,1611147419000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-30.50,1611148551000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-25.50,1611147615000,S,-19.00,1611147336000
p5,2021-01-20T09:30:00.000Z,2021-01-20,buy,15976,false,close_beyond_leg_terminus,,16040.75,external,15926.25,1.3015,1.3147,1.2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2021-01-20T11:15:00.000Z,2021-01-20,sell,16101.25,false,close_beyond_leg_terminus,,16079,external,16129.5,0.7876,0.8018,0.7739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-01-20T12:00:00.000Z,2021-01-20,sell,16090.75,true,,2021-01-20T14:00:57.000Z,16034.75,external,16110.25,2.8718,2.9474,2.8000,S,-19.50,1611153004000,S,-20.00,1611153004000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-20.50,1611153005000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-30.50,1611153311000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-25.50,1611153285000,S,-20.00,1611153004000
p1,2021-01-20T12:45:00.000Z,2021-01-20,sell,16080.25,true,,2021-01-20T13:15:51.000Z,16040.75,external,16105.5,1.5644,1.5960,1.5340,S,-25.25,1611152782000,S,-25.75,1611153000000,S,-26.25,1611153001000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-20.50,1611152118000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-30.50,1611153004000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.50,1611152783000,S,-25.75,1611153000000
p1,2021-01-20T13:00:00.000Z,2021-01-20,sell,16124.75,true,,2021-01-20T14:35:28.000Z,16063.5,external,16160.75,1.7014,1.7254,1.6781,S,-36.00,1611154212000,S,-36.50,1611154212000,S,-37.00,1611154212000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-20.50,1611153600000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-30.50,1611153647000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-25.50,1611153642000,S,-30.50,1611153647000
p3,2021-01-20T14:45:00.000Z,2021-01-20,sell,16215,false,close_beyond_leg_terminus,,16123.75,external,16262,1.9415,1.9624,1.9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-01-20T14:45:00.000Z,2021-01-20,buy,16113.75,false,close_beyond_leg_terminus,,16178.75,external,16085,2.2609,2.3009,2.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-01-20T15:30:00.000Z,2021-01-20,sell,16212.75,true,,2021-01-20T15:35:14.000Z,16185,external,16253.5,0.6810,0.6894,0.6727,T,27.75,1611158754000,T,27.75,1611158754000,T,27.75,1611158754000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,1.50,1611159620000,L,-0.50,1611159623000,L,-0.50,1611159623000,L,-0.50,1611159623000,L,-0.50,1611159623000,T,27.75,1611158754000
p5,2021-01-20T19:45:00.000Z,2021-01-20,buy,16276.75,true,,2021-01-20T19:45:13.000Z,16280.5,external,16261.5,0.2459,0.2542,0.2381,T,3.75,1611171926000,T,3.75,1611171926000,T,3.75,1611171926000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-20.50,1611176398000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,F,-25.00,1611176400000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,S,-25.50,1611176399000,T,3.75,1611171926000
p1,2021-01-20T20:30:00.000Z,2021-01-20,buy,16257,true,,2021-01-20T20:59:58.000Z,16296.25,external,16221.25,1.0979,1.1135,1.0828,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000,F,-5.25,1611176400000
real,2021-01-21T06:30:00.000Z,2021-01-21,sell,16346.5,false,close_beyond_leg_terminus,,16314,external,16363.25,1.9403,2.0000,1.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-01-21T07:00:00.000Z,2021-01-21,buy,16308.5,true,,2021-01-21T08:19:41.000Z,16341.5,external,16293.5,2.2000,2.2759,2.1290,S,-15.00,1611237102000,S,-15.50,1611237103000,S,-16.00,1611237105000,L,1.50,1611224009000,L,1.50,1611236775000,S,-20.50,1611237112000,L,1.50,1611224009000,L,1.50,1611236775000,S,-20.50,1611237112000,L,1.50,1611224009000,L,1.50,1611236775000,S,-20.50,1611237112000,L,1.50,1611224009000,L,1.50,1611236775000,S,-20.50,1611237112000,L,1.50,1611224009000,L,1.50,1611236775000,S,-25.50,1611237177000,L,1.50,1611224009000,L,1.50,1611236775000,S,-25.50,1611237177000,L,1.50,1611224009000,L,1.50,1611236775000,S,-25.50,1611237177000,L,1.50,1611224009000,L,1.50,1611236775000,S,-25.50,1611237177000,L,1.50,1611224009000,L,1.50,1611236775000,S,-30.50,1611237234000,L,1.50,1611224009000,L,1.50,1611236775000,S,-30.50,1611237234000,L,1.50,1611224009000,L,1.50,1611236775000,S,-30.50,1611237234000,L,1.50,1611224009000,L,1.50,1611236775000,S,-30.50,1611237234000,L,-0.50,1611236780000,L,-0.50,1611236780000,L,-0.50,1611236780000,L,-0.50,1611236780000,L,1.50,1611236775000
real,2021-01-21T07:30:00.000Z,2021-01-21,sell,16323.75,true,,2021-01-21T07:36:09.000Z,16314,external,16334,0.9512,1.0000,0.9070,S,-10.25,1611215460000,S,-10.75,1611215487000,S,-11.25,1611215487000,L,1.50,1611217597000,T,50.00,1611237255000,T,50.00,1611237255000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,T,50.00,1611237255000,T,50.00,1611237255000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,T,50.00,1611237255000,T,50.00,1611237255000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,L,1.50,1611217597000,L,1.50,1611241925000,L,1.50,1611241925000,T,50.00,1611237255000,L,-0.50,1611241929000,L,-0.50,1611241929000,L,-0.50,1611241929000,S,-10.75,1611215487000
p1,2021-01-21T08:15:00.000Z,2021-01-21,buy,16278.5,true,,2021-01-21T13:53:54.000Z,16330.5,external,16253,2.0392,2.0800,2.0000,S,-25.50,1611240110000,S,-26.00,1611240118000,S,-26.50,1611240120000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,1.50,1611239570000,L,-0.50,1611239575000,L,-0.50,1611239575000,L,-0.50,1611239575000,L,-0.50,1611239575000,L,1.50,1611239570000
real,2021-01-21T08:30:00.000Z,2021-01-21,sell,16327,true,,2021-01-21T09:02:16.000Z,16273,external,16344.5,3.0857,3.1765,3.0000,T,54.00,1611237257000,T,54.00,1611237257000,T,54.00,1611237257000,L,1.50,1611230771000,T,50.00,1611237236000,T,50.00,1611237236000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,T,50.00,1611237236000,T,50.00,1611237236000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,T,50.00,1611237236000,T,50.00,1611237236000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,L,1.50,1611230771000,L,1.50,1611241934000,L,1.50,1611241934000,T,50.00,1611237236000,L,-0.50,1611241938000,L,-0.50,1611241938000,L,-0.50,1611241938000,T,54.00,1611237257000
real,2021-01-21T09:00:00.000Z,2021-01-21,sell,16317.5,true,,2021-01-21T09:00:03.000Z,16301.75,external,16326,1.8529,1.9688,1.7500,S,-8.50,1611219722000,S,-9.00,1611219726000,S,-9.50,1611219727000,T,50.00,1611239623000,T,50.00,1611239623000,T,50.00,1611239623000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,T,50.00,1611239623000,T,50.00,1611239623000,T,50.00,1611239623000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,T,50.00,1611239623000,T,50.00,1611239623000,T,50.00,1611239623000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,L,1.50,1611241871000,T,50.00,1611239623000,L,-0.50,1611241882000,L,-0.50,1611241882000,L,-0.50,1611241882000,S,-9.00,1611219726000
p3,2021-01-21T09:00:00.000Z,2021-01-21,buy,16305,true,,2021-01-21T10:42:36.000Z,16329,external,16273.75,0.7680,0.7805,0.7559,T,24.00,1611236180000,T,24.00,1611236180000,T,24.00,1611236180000,L,1.50,1611236783000,L,1.50,1611236783000,S,-20.50,1611237174000,L,1.50,1611236783000,L,1.50,1611236783000,S,-20.50,1611237174000,L,1.50,1611236783000,L,1.50,1611236783000,S,-20.50,1611237174000,L,1.50,1611236783000,L,1.50,1611236783000,S,-20.50,1611237174000,L,1.50,1611236783000,L,1.50,1611236783000,S,-25.50,1611237230000,L,1.50,1611236783000,L,1.50,1611236783000,S,-25.50,1611237230000,L,1.50,1611236783000,L,1.50,1611236783000,S,-25.50,1611237230000,L,1.50,1611236783000,L,1.50,1611236783000,S,-25.50,1611237230000,L,1.50,1611236783000,L,1.50,1611236783000,S,-30.50,1611237237000,L,1.50,1611236783000,L,1.50,1611236783000,S,-30.50,1611237237000,L,1.50,1611236783000,L,1.50,1611236783000,S,-30.50,1611237237000,L,1.50,1611236783000,L,1.50,1611236783000,S,-30.50,1611237237000,L,-0.50,1611236783000,L,-0.50,1611236783000,L,-0.50,1611236783000,L,-0.50,1611236783000,T,24.00,1611236180000
p1,2021-01-21T13:30:00.000Z,2021-01-21,buy,16306.5,true,,2021-01-21T13:46:23.000Z,16337.5,external,16271.5,0.8857,0.8986,0.8732,S,-35.00,1611237257000,S,-35.50,1611239620000,S,-36.00,1611239620000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-20.50,1611237174000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-30.50,1611237236000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-25.50,1611237178000,S,-30.50,1611237236000
p2,2021-01-21T13:30:00.000Z,2021-01-21,sell,16335.75,false,close_beyond_leg_terminus,,16295,external,16356,2.0123,2.0633,1.9639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2021-01-21T14:00:00.000Z,2021-01-21,sell,16312.25,false,close_beyond_leg_terminus,,16243.75,external,16338.75,2.5849,2.6346,2.5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2021-01-21T14:00:00.000Z,2021-01-21,buy,16240.5,false,close_beyond_leg_terminus,,16306.75,external,16208.75,2.0866,2.1200,2.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-01-21T14:00:00.000Z,2021-01-21,buy,16270,false,close_beyond_leg_terminus,,16304.5,external,16252,1.9167,1.9714,1.8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-01-21T14:15:00.000Z,2021-01-21,sell,16312.25,false,close_beyond_leg_terminus,,16294,external,16338.25,0.7019,0.7157,0.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-01-21T14:30:00.000Z,2021-01-21,buy,16295.5,true,,2021-01-21T14:30:38.000Z,16311.25,external,16279.75,1.0000,1.0328,0.9692,S,-15.75,1611239571000,S,-16.25,1611239571000,S,-16.75,1611239573000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-20.50,1611239614000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-30.50,1611239624000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-25.50,1611239620000,S,-16.25,1611239571000
