date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-03-07,2025Q1,N2,-1,20127.0,53.3,20073.71,20163.5,20072.25,stop,-38.0,-1.041,36.5,34.0,39.5
2025-03-07,2025Q1,N4,1,20153.75,35.2,20188.97,20149.5,20160.12,target,6.38,1.5,4.25,9.75,0.5
2025-03-07,2025Q1,N4,-1,20205.75,16.8,20188.97,20213.5,20194.12,stop,-9.25,-1.194,7.75,2.0,7.75
2025-03-10,2025Q1,N0,-1,19438.0,-6.6,19444.55,19472.0,19387.0,target,51.0,1.5,34.0,52.0,2.25
2025-03-12,2025Q1,N2,-1,19677.5,27.8,19649.75,19707.0,19633.25,stop,-31.0,-1.051,29.5,18.75,29.75
2025-03-12,2025Q1,N3,-1,19677.5,46.5,19630.96,19707.0,19633.25,stop,-31.0,-1.051,29.5,18.75,29.75
2025-03-12,2025Q1,N0,1,19681.0,11.8,19692.82,19646.75,19732.38,stop,-35.75,-1.044,34.25,3.5,34.25
2025-03-12,2025Q1,N1,1,19681.0,10.5,19691.48,19646.75,19732.38,stop,-35.75,-1.044,34.25,3.5,34.25
2025-03-12,2025Q1,N1,-1,19711.25,19.8,19691.48,19716.0,19704.12,stop,-6.25,-1.316,4.75,6.0,5.5
2025-03-12,2025Q1,N0,-1,19711.75,18.9,19692.82,19723.5,19694.12,target,17.62,1.5,11.75,18.25,2.5
2025-03-12,2025Q1,N1,-1,19711.75,20.3,19691.48,19723.5,19694.12,target,17.62,1.5,11.75,18.25,2.5
2025-03-12,2025Q1,N0,-1,19714.0,21.2,19692.82,19720.75,19703.88,stop,-8.25,-1.222,6.75,1.0,6.75
2025-03-12,2025Q1,N4,-1,19754.25,1.6,19752.62,19777.25,19719.75,stop,-24.5,-1.065,23.0,20.25,23.5
2025-03-13,2025Q1,N0,1,19202.0,-10.3,19191.68,19166.0,19256.0,target,54.0,1.5,36.0,54.75,18.75
2025-03-13,2025Q1,N1,1,19296.0,35.4,19331.38,19281.0,19318.5,target,22.5,1.5,15.0,26.75,10.25
2025-03-13,2025Q1,N2,-1,19379.5,14.7,19364.77,19389.75,19364.12,stop,-11.75,-1.146,10.25,7.5,11.25
2025-03-13,2025Q1,N2,-1,19383.0,18.2,19364.77,19393.75,19366.88,stop,-12.25,-1.14,10.75,0.25,12.0
2025-03-14,2025Q1,N2,-1,19645.0,90.7,19554.26,19670.5,19606.75,stop,-27.0,-1.059,25.5,5.25,25.5
2025-03-14,2025Q1,N3,1,19653.0,1.3,19654.33,19615.75,19708.88,stop,-38.75,-1.04,37.25,20.75,40.0
2025-03-14,2025Q1,N3,-1,19671.75,17.4,19654.33,19678.75,19661.25,target,10.5,1.5,7.0,10.75,1.75
2025-03-14,2025Q1,N3,-1,19681.5,27.2,19654.33,19687.25,19672.88,stop,-7.25,-1.261,5.75,2.5,5.75
2025-03-17,2025Q1,N2,1,19670.5,180.6,19851.1,19657.5,19690.0,stop,-14.5,-1.115,13.0,0.0,13.0
2025-03-17,2025Q1,N0,1,19683.5,-4.6,19678.94,19650.75,19732.62,target,49.12,1.5,32.75,50.25,10.25
2025-03-17,2025Q1,N0,1,19689.0,-10.1,19678.94,19652.5,19743.75,target,54.75,1.5,36.5,54.75,34.25
2025-03-17,2025Q1,N1,1,19689.0,122.2,19811.17,19652.5,19743.75,target,54.75,1.5,36.5,54.75,34.25
2025-03-17,2025Q1,N3,1,19689.0,50.3,19739.29,19652.5,19743.75,target,54.75,1.5,36.5,54.75,34.25
2025-03-17,2025Q1,N4,1,19689.0,96.0,19784.99,19652.5,19743.75,target,54.75,1.5,36.5,54.75,34.25
2025-03-17,2025Q1,N3,1,19716.0,23.3,19739.29,19710.25,19724.62,stop,-7.25,-1.261,5.75,1.75,6.0
2025-03-17,2025Q1,N4,-1,19807.75,22.8,19784.99,19820.5,19788.62,target,19.12,1.5,12.75,21.5,11.25
2025-03-17,2025Q1,N1,-1,19840.25,29.1,19811.17,19859.0,19812.12,stop,-20.25,-1.08,18.75,25.5,18.75
