i,epoch,et_date,trade_date,year,et_min,side,E,atr,sym,arr3,arr5,arr10,arr15,eff10,accel,dep_bars,fresh_bars,rv60,brk0_t,brk5_t,ret_p35_t,maxret_prebrk5,maxret_t,hold_p20_b0,hold_p20_b5,hold_p35_b0,hold_p35_b5,hold_p50_b0,hold_p50_b5,hold_a15_b0,hold_a15_b5,hold_a25_b0,hold_a25_b5,burst30,burst60
715087,1672828740,2023-01-04,2023-01-04,2023,339,-1,10988.5,311.5892857142857,NQH3,0.0503868416528191,0.0850478537452003,0.0818385007736833,0.0946759126597512,0.6932153392330086,0.0101629510764715,240,238,0.5035474812310324,1,1,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03931457390108316,0.04252392687260015
715144,1672832160,2023-01-04,2023-01-04,2023,396,1,11025.8,311.5892857142857,NQH3,0.0410797180354151,0.0458937474926906,0.0417215886297209,0.0378703650638981,0.2750642673522192,0.0111410396011229,240,184,0.5003381282595154,2,104,32,53.0,75,0,1,0,1,0,1,0,1,0,0,0.022465470800618947,0.030488853229411427
715164,1672833360,2023-01-04,2023-01-04,2023,416,1,11028.5,311.5892857142857,NQH3,0.0144420883718264,0.0128374118860679,0.0247120178806831,0.0234282766920717,0.5079365079363888,0.001956177049306,240,16,0.4229927216459489,84,84,12,55.70000000000073,55,1,1,1,1,1,1,1,1,0,0,0.014442088371826466,0.016046764857584963
715214,1672836360,2023-01-04,2023-01-04,2023,466,-1,10979.2,311.5892857142857,NQH3,0.0436472004126264,0.0481402945727548,0.0571264828930001,0.0587311593787586,0.4198473282442437,0.0112327354003083,240,123,0.5581064817468446,1,5,24,11.299999999999272,2,0,0,0,0,0,0,0,0,0,0,0.047337956329875634,0.05937302997306436
715248,1672838400,2023-01-04,2023-01-04,2023,500,1,11034.0,311.5892857142857,NQH3,0.0616195770531285,0.0635451888360341,0.0625823829445813,0.1033411656828494,0.463126843657769,0.0163371348883431,240,84,0.6412287237091278,1,1,71,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03289586795804917,0.03289586795804917
715321,1672842780,2023-01-04,2023-01-04,2023,573,-1,10961.8,311.5892857142857,NQH3,0.1418534013410534,0.2220872256289782,0.1540489426328156,0.168170095707495,0.4814004376367538,0.041263109633791,240,102,0.7766634191071238,13,13,2,84.70000000000073,9,1,1,1,1,1,1,1,1,1,1,0.08825720671671729,0.13158347183219668
715348,1672844400,2023-01-04,2023-01-04,2023,600,-1,10923.5,311.5892857142857,NQH3,0.1733050604619175,0.1989798842340535,0.2525760788583896,0.1402487248552949,0.7236842105263158,0.0210900338128248,17,14,1.4647486962003715,4,4,1,94.70000000000071,2,1,1,1,1,1,1,1,1,1,1,0.19416585477677803,0.16447933979024584
715443,1672850100,2023-01-04,2023-01-04,2023,695,1,11052.0,311.5892857142857,NQH3,0.0433262651154793,0.1245228952948569,0.2496876611840196,0.2317152845435292,0.8721351025331867,-0.0209219248476509,23,191,1.166599805146415,1,1,82,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07301278010201158,0.08825720671671729
715465,1672851420,2023-01-04,2023-01-04,2023,717,1,11068.5,311.5892857142857,NQH3,0.0385122356582039,0.0481402945727548,0.0362656885781396,0.0215026649091661,0.0460829493087542,0.0032093529715181,30,17,0.9287867499570456,0,0,9,92.29999999999929,65,1,1,1,1,1,1,1,1,1,1,0.02487248552925669,0.03610522092956616
715589,1672858860,2023-01-04,2023-01-04,2023,841,1,11064.0,311.5892857142857,NQH3,0.1588629720900911,0.1219554129176457,0.1065505186543664,0.0914665596882342,-0.1757322175732101,0.0069383154717554,163,124,0.8495157315605619,0,0,1,162.5,29,1,1,1,1,1,1,1,1,1,1,0.15806063384721186,0.16929336924752134
715590,1672858920,2023-01-04,2023-01-04,2023,842,-1,10960.8,311.5892857142857,NQH3,0.1675282251131893,0.200263625422665,0.2317152845435292,0.193844919479631,0.43465045592705,0.0306263969281915,1,231,0.9608802796722038,1,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.13318814831795517,0.2053985901770875
715613,1672860300,2023-01-04,2023-01-04,2023,865,-1,10926.2,311.5892857142857,NQH3,0.1540489426328156,0.2737578084703971,0.2384549257837102,0.1261275717806154,0.5337995337995365,0.0333008577377901,4,22,1.730483122241953,1,2,16,16.799999999999272,1,0,0,0,0,0,0,0,0,0,0,0.12275775116052495,0.15083958966129865
715807,1672875540,2023-01-04,2023-01-05,2023,1119,1,11006.5,287.5357142857143,NQH3,0.0260837163085331,0.0198236243944876,0.0330393739908086,0.0427772947459917,0.5483870967741935,0.0065416304392829,111,218,0.2559682027077584,0,0,0,30.5,81,1,1,0,0,0,0,0,0,0,0,0.013911315364550987,0.01565022978511986
715887,1672880340,2023-01-04,2023-01-05,2023,1199,-1,10981.0,287.5357142857143,NQH3,0.0166935784374586,0.0201714072785964,0.0139113153645509,0.0076512234505055,0.2857142857142327,0.0045708607626361,240,240,0.2490125450254576,1,63,0,14.799999999999272,22,0,0,0,0,0,0,0,0,0,0,0.008694572102844368,0.012172400943982115
715950,1672884120,2023-01-04,2023-01-05,2023,1262,-1,10971.2,287.5357142857143,NQH3,0.0323438082225785,0.0382561172525152,0.0681654452862947,0.0705999254750937,1.0,0.0041568335196459,240,62,0.3210036020370368,1,2,0,1.7999999999992724,1,0,0,0,0,0,0,0,0,0,0,0.0165196869954043,0.02086697304682648
715977,1672885740,2023-01-04,2023-01-05,2023,1289,-1,10938.2,287.5357142857143,NQH3,0.0306048938020096,0.036864985716055,0.036864985716055,0.0271270649608718,0.3975903614457303,0.0046702273009559,240,12,0.4628990187554417,1,0,0,34.79999999999927,120,0,1,0,0,0,0,0,0,0,0,0.022605887467395357,0.027822630729101974
716086,1672892280,2023-01-04,2023-01-05,2023,1398,1,10963.5,287.5357142857143,NQH3,0.0079990063346142,0.0191280586262576,0.0295615451496708,0.0079990063346142,0.677966101694748,-0.0009936653831834,240,240,0.3401316606632817,1,3,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.009564029313128804,0.011302943733697678
716102,1672893240,2023-01-04,2023-01-05,2023,1414,1,10982.0,287.5357142857143,NQH3,0.0201714072785964,0.0340827226431473,0.0486896037759284,0.0556452614582039,0.7988165680472685,0.0020701362149617,240,2,0.3321326543286548,1,10,0,4.0,8,0,0,0,0,0,0,0,0,0,0,0.013911315364550987,0.014780772574835425
716140,1672895520,2023-01-05,2023-01-05,2023,12,1,10990.0,287.5357142857143,NQH3,0.0156502297851198,0.0243448018879642,0.0236492361197341,0.0226058874673953,0.4358974358973282,0.0040740280710474,240,28,0.3018755434107792,60,0,104,38.20000000000073,107,0,1,0,1,0,0,0,0,0,0,0.012172400943982115,0.01304185815426655
716200,1672899120,2023-01-05,2023-01-05,2023,72,1,10991.8,287.5357142857143,NQH3,0.0194758415103663,0.0299093280337795,0.0382561172525152,0.0452117749347907,0.3906250000000222,0.0026497743551501,240,60,0.3095267668612721,1,0,44,49.79999999999927,101,0,1,0,1,0,0,0,1,0,0,0.017389144205688736,0.023475344677679793
716240,1672901520,2023-01-05,2023-01-05,2023,112,-1,10968.0,287.5357142857143,NQH3,0.0340827226431473,0.0347782884113774,0.0445162091665606,0.0306048938020096,0.6666666666666666,0.0089429884486399,240,240,0.3154390758912215,1,2,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.026953173518817538,0.030431002359955286
716297,1672904940,2023-01-05,2023-01-05,2023,169,-1,10946.5,287.5357142857143,NQH3,0.0476462551235896,0.0626009191404794,0.0626009191404794,0.0417339460936529,0.7584541062802017,0.0110793690224837,240,50,0.5286299838529629,1,49,95,29.5,39,0,1,0,0,0,0,0,0,0,0,0.0260837163085331,0.030431002359955286
716346,1672907880,2023-01-05,2023-01-05,2023,218,-1,10934.8,287.5357142857143,NQH3,0.0859023723761048,0.1172028319463446,0.1276363184697578,0.1092038256117303,0.6938775510204082,0.0195420858692501,240,45,0.6340081977394341,1,0,40,73.70000000000073,103,0,1,0,1,0,1,0,1,0,1,0.04521177493479071,0.053906347037635076
716386,1672910280,2023-01-05,2023-01-05,2023,258,1,10977.5,287.5357142857143,NQH3,0.0601664389516804,0.0789467146938293,0.0904235498695814,0.0789467146938293,0.6044568245124693,0.0107481472280872,240,181,0.6305303688982963,2,6,0,7.0,2,0,0,0,0,0,0,0,0,0,0,0.035647745621661904,0.0521674326170662
716427,1672912740,2023-01-05,2023-01-05,2023,299,1,10984.5,287.5357142857143,NQH3,0.0330393739908086,0.0546019128058651,0.0406905974413141,0.0719910570115539,0.4028776978417633,0.0093404546019124,240,35,0.5801018507018243,1,3,0,7.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.025214259098248665,0.030431002359955286
716445,1672913820,2023-01-05,2023-01-05,2023,317,1,11000.2,287.5357142857143,NQH3,0.0431250776301131,0.0319960253384698,0.0493851695441585,0.0180847099739188,0.628140703517542,0.0115099573551951,240,13,0.5818407651223678,1,4,0,4.400000000001455,2,0,0,0,0,0,0,0,0,0,0,0.017389144205688736,0.0260837163085331
716467,1672915140,2023-01-05,2023-01-05,2023,339,1,11014.5,287.5357142857143,NQH3,0.0573841758787728,0.0615575704881406,0.0626009191404794,0.0452117749347907,0.5372549019608895,0.013397921583241,240,18,0.5404546019127983,3,31,0,19.299999999999272,14,0,0,0,0,0,0,0,0,0,0,0.03738666004223078,0.046081232145075146
716495,1672916820,2023-01-05,2023-01-05,2023,367,1,11019.0,287.5357142857143,NQH3,0.0208669730468264,0.0111290522916433,0.0591230902993417,0.0660787479816172,0.548148148148195,-0.0010599097420618,146,23,0.4583778412619272,3,4,0,4.5,2,0,0,0,0,0,0,0,0,0,0,0.025214259098248665,0.02956154514967085
716542,1672919640,2023-01-05,2023-01-05,2023,414,1,11040.2,287.5357142857143,NQH3,0.0570363929946641,0.0598186560675717,0.0667743137498472,0.0598186560675717,0.5894039735098955,0.0159980126692339,160,38,0.4389019997515735,40,40,56,25.200000000000728,16,1,1,0,0,0,0,0,0,0,0,0.036517202831946344,0.04521177493479071
716582,1672922040,2023-01-05,2023-01-05,2023,454,1,11046.2,287.5357142857143,NQH3,0.0685132281704161,0.0695565768227549,0.0396472487889753,0.056340827226434,0.3443708609271507,0.0258021777832986,197,40,0.5112408396472741,1,0,13,192.70000000000076,120,0,1,0,1,0,1,0,1,0,1,0.03999503167308409,0.04955906098621289
716611,1672923780,2023-01-05,2023-01-05,2023,483,-1,10999.2,287.5357142857143,NQH3,0.0479940380076983,0.0462551235871295,0.0438206433983305,0.0358216370637162,0.3419354838709208,0.0142756593383839,240,240,0.5620171407279054,2,12,0,17.0,11,0,0,0,0,0,0,0,0,0,0,0.026953173518817538,0.030431002359955286
716638,1672925400,2023-01-05,2023-01-05,2023,510,-1,10925.0,287.5357142857143,NQH3,0.1495466401689231,0.1606756924605664,0.134939759036142,0.1356353248043721,0.3005893909626705,0.0246925847720783,15,15,0.958141845733462,6,8,0,27.0,1,1,1,0,0,0,0,0,0,0,0,0.1495466401689231,0.14085206806607875
716669,1672927260,2023-01-05,2023-01-05,2023,541,-1,10909.8,287.5357142857143,NQH3,0.0626009191404794,0.070252142590985,0.1022481679294548,0.1015526021612247,0.7989130434782372,0.0152030803626871,46,22,1.0941249534219302,1,22,0,16.400000000001455,17,0,0,0,0,0,0,0,0,0,0,0.0521674326170662,0.0426034033039374
716691,1672928580,2023-01-05,2023-01-05,2023,563,-1,10889.0,287.5357142857143,NQH3,0.0869457210284436,0.1105949571481778,0.0862501552602136,0.1130294373369767,0.4618834080717313,0.0242123131702061,59,11,0.8611104210657011,8,8,7,35.79999999999927,7,1,1,1,1,0,0,0,0,0,0,0.05738417587877283,0.07303440566389269
716708,1672929600,2023-01-05,2023-01-05,2023,580,-1,10827.2,287.5357142857143,NQH3,0.1342441932679119,0.1453732455595553,0.3036144578313228,0.2601415973171009,0.7298701298701465,0.0170744835010123,9,2,1.066302322692828,1,1,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0.10259595081356354,0.1321574959632344
716910,1672941720,2023-01-05,2023-01-05,2023,782,-1,10826.2,287.5357142857143,NQH3,0.0323438082225785,0.0375605514842851,0.0497329524282672,0.0577319587628815,0.649350649350588,0.0033122179439407,169,195,0.7105204322444645,12,13,18,19.599999999998545,5,0,0,0,0,0,0,0,0,0,0,0.0260837163085331,0.0330393739908086
716930,1672942920,2023-01-05,2023-01-05,2023,802,1,10894.2,287.5357142857143,NQH3,0.2399701900385045,0.235449012545028,0.2111042106570637,0.179803751086824,0.6475524475524703,0.0674201962489111,240,240,0.7275617935660319,2,5,52,24.0,1,1,1,0,0,0,0,0,0,0,0,0.11998509501925227,0.1678052415848963
717049,1672950060,2023-01-05,2023-01-05,2023,921,-1,10842.2,287.5357142857143,NQH3,0.0194758415103663,0.0549496956899738,0.050776301080606,0.0730344056638926,0.4,0.0013248871775762,240,126,0.6673953546143514,1,3,0,2.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0.030431002359955286,0.038256117252515216
717076,1672951680,2023-01-05,2023-01-05,2023,948,-1,10820.8,287.5357142857143,NQH3,0.0570363929946641,0.0250403676561943,0.0626009191404794,0.0417339460936529,0.4497354497354151,0.017057922411297,59,17,0.6670475717302047,2,2,0,6.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.0260837163085331,0.04086448888336853
717193,1672962300,2023-01-05,2023-01-06,2023,1125,1,10848.0,280.48214285714283,NQH3,0.0285223148914496,0.0285223148914496,0.0285223148914496,0.0338702489335964,0.4285714285714904,0.0085566944674357,240,240,0.2695358757242201,25,76,0,9.5,15,0,0,0,0,0,0,0,0,0,0,0.022283058508945058,0.022283058508945058
717218,1672963800,2023-01-05,2023-01-06,2023,1150,1,10849.5,280.48214285714283,NQH3,0.0142611574457248,0.0238874387215916,0.026739670210734,0.0213917361685872,0.2356020942408556,-0.0005942148935718,240,25,0.2713185204049098,20,53,0,9.700000000000728,3,0,0,0,0,0,0,0,0,0,0,0.011587190424651431,0.01515247978608264
717238,1672965000,2023-01-05,2023-01-06,2023,1170,1,10853.0,280.48214285714283,NQH3,0.0196090914878716,0.026739670210734,0.0285223148914496,0.0385051251034544,0.4285714285713358,0.0014600708813471,240,20,0.2813013306169146,31,64,0,6.799999999999272,50,0,0,0,0,0,0,0,0,0,0,0.016935124466798245,0.01871776914751385
717269,1672966860,2023-01-05,2023-01-06,2023,1201,1,10854.5,280.48214285714283,NQH3,0.013191570637298,0.0231743808493028,0.0260266123384452,0.0238874387215916,0.8529411764705725,0.0007809681458389,240,31,0.2438657923218869,2,34,0,8.299999999999272,19,0,0,0,0,0,0,0,0,0,0,0.010695868084293628,0.014261157445724837
717302,1672968840,2023-01-05,2023-01-06,2023,1234,1,10858.2,280.48214285714283,NQH3,0.0114089259565824,0.0263831412745961,0.0213917361685872,0.0263831412745961,0.4202898550724332,0.002139173616859,240,22,0.2317438084930415,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.014261157445724837,0.016935124466798245
717375,1672973220,2023-01-05,2023-01-06,2023,1307,1,10868.5,280.48214285714283,NQH3,0.0142611574457248,0.0188960336155828,0.0142611574457248,0.0153307442541516,0.3246753246754474,0.0029710744678593,240,65,0.229604634876188,14,15,0,6.299999999999272,6,0,0,0,0,0,0,0,0,0,0,0.008913223403578023,0.007130578722862419
717393,1672974300,2023-01-05,2023-01-06,2023,1325,1,10874.2,280.48214285714283,NQH3,0.0049914051060088,0.0299484306360273,0.0406442987203209,0.0328006621251697,0.7460317460319477,-0.0058063283886148,240,3,0.1992996753040227,5,12,0,3.400000000001455,3,0,0,0,0,0,0,0,0,0,0,0.017826446807156046,0.027630992551091874
717416,1672975680,2023-01-05,2023-01-06,2023,1348,1,10881.8,280.48214285714283,NQH3,0.013548099573436,0.0188960336155828,0.0071305787228624,0.0242439676577296,0.0424242424242958,0.0038878631607984,240,10,0.2335264531737182,2,0,0,28.799999999999272,119,0,1,0,0,0,0,0,0,0,0,0.008913223403578023,0.014261157445724837
717526,1672982280,2023-01-06,2023-01-06,2023,18,-1,10862.2,280.48214285714283,NQH3,0.0164003310625783,0.0128350417011471,0.0235309097854407,0.0306614885083032,0.4690265486725322,0.0029031641943074,240,240,0.221047940408735,4,8,0,3.599999999998545,1,0,0,0,0,0,0,0,0,0,0,0.009804545743935826,0.013369835105367035
717544,1672983360,2023-01-06,2023-01-06,2023,36,-1,10848.5,280.48214285714283,NQH3,0.0124785127650092,0.0071305787228624,0.0303049595721652,0.0534793404214681,0.2891566265059422,-0.0027843212155947,240,4,0.2467180238110552,7,15,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0.010695868084293628,0.01515247978608264
717649,1672989660,2023-01-06,2023-01-06,2023,141,-1,10841.2,280.48214285714283,NQH3,0.035652893614312,0.0427834723371745,0.0634621506334729,0.0777233080791977,0.945945945945946,0.0075550179325578,240,90,0.3219456293372096,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.017826446807156046,0.017826446807156046
717668,1672990800,2023-01-06,2023-01-06,2023,160,-1,10828.0,280.48214285714283,NQH3,0.017826446807156,0.0303049595721652,0.031374546380592,0.0231743808493028,0.3963963963963506,0.0040067061395135,240,8,0.3993124084802825,1,16,0,6.799999999999272,7,0,0,0,0,0,0,0,0,0,0,0.011587190424651431,0.01871776914751385
717684,1672991760,2023-01-06,2023-01-06,2023,176,-1,10821.5,280.48214285714283,NQH3,0.0285223148914496,0.0410008276564589,0.0367224804227388,0.0338702489335964,0.4224137931034036,0.0077417711848224,240,1,0.491296874005231,1,10,0,12.299999999999272,7,0,0,0,0,0,0,0,0,0,0,0.02584834787037627,0.022283058508945058
717704,1672992960,2023-01-06,2023-01-06,2023,196,-1,10811.0,280.48214285714283,NQH3,0.0303049595721652,0.0242439676577296,0.017826446807156,0.0427834723371745,-0.2873563218391766,0.0029710744678593,240,9,0.5244540650665387,52,52,0,24.200000000000728,4,1,1,0,0,0,0,0,0,0,0,0.024957025530018464,0.02673967021073407
717756,1672996080,2023-01-06,2023-01-06,2023,248,-1,10803.5,280.48214285714283,NQH3,0.063105621697335,0.0516966957407525,0.0802190106322022,0.0730884319093398,0.6142857142856605,0.0122917595127458,240,52,0.432826128477728,3,3,0,10.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.024957025530018464,0.0365442159546699
717783,1672997700,2023-01-06,2023-01-06,2023,275,-1,10778.0,280.48214285714283,NQH3,0.0185395046794448,0.0385051251034544,0.0399312408480321,0.0695231425479085,0.4054054054054585,0.000509327051633,145,13,0.5176800152798012,0,0,40,48.0,42,1,1,1,1,0,0,1,1,0,0,0.016935124466798245,0.03030495957216528
717940,1673007120,2023-01-06,2023-01-06,2023,432,-1,10781.2,280.48214285714283,NQH3,0.0199656204240095,0.0213917361685872,0.0278092570191608,0.0534793404214681,0.4794520547945683,0.004583943464696,240,157,0.4920099318774939,1,65,78,26.0,44,0,1,0,0,0,0,0,0,0,0,0.01960909148787165,0.017826446807156046
718004,1673010960,2023-01-06,2023-01-06,2023,496,-1,10778.2,280.48214285714283,NQH3,0.0385051251034544,0.0438530591456012,0.0320876042528808,0.044922645954028,0.246478873239424,0.011374970819803,240,58,0.5444196854905742,1,1,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03387024893359649,0.023174380849302862
718018,1673011800,2023-01-06,2023-01-06,2023,510,1,10949.0,280.48214285714283,NQH3,0.6388998535684753,0.6453173744190489,0.685248615267081,0.5936206786782964,0.7116212338594138,0.0958213959805615,0,240,1.050334245877642,22,22,1,135.5,3,1,1,1,1,1,1,1,1,1,1,0.6257082829311772,0.6274909276118928
718040,1673013120,2023-01-06,2023-01-06,2023,532,1,10969.5,280.48214285714283,NQH3,0.2042910804100057,0.1746991787101292,0.3682943910358413,0.455287451454768,0.7349570200573038,0.0438360815772143,7,22,1.9987012160183308,111,117,3,203.29999999999927,54,1,1,1,1,1,1,1,1,1,1,0.10428471382186287,0.17202521168905585
718151,1673019780,2023-01-06,2023-01-06,2023,643,1,10971.2,280.48214285714283,NQH3,0.0427834723371745,0.072018845100913,0.1689947157318445,0.2895014961482168,0.4646153846153698,-0.0242100125209582,14,111,2.205487998981341,6,6,0,33.400000000001455,4,1,1,0,0,0,0,0,0,0,0,0.07130578722862418,0.08734958935506462
718167,1673020740,2023-01-06,2023-01-06,2023,659,1,10999.5,280.48214285714283,NQH3,0.098758515311647,0.0702362004201974,0.085566944674349,0.2085694276437257,0.2997198879551963,0.0189978990259141,26,1,2.065372127077097,3,4,0,20.0,1,1,1,0,0,0,0,0,0,0,0,0.05882727446361495,0.06952314254790858
718219,1673023860,2023-01-06,2023-01-06,2023,711,1,11037.2,280.48214285714283,NQH3,0.1254981855223811,0.1611510791366932,0.1433246323295372,0.1461768638186796,0.5950920245398595,0.0376222915472922,63,44,1.3088177245813788,1,2,65,4.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.04367479467753231,0.06595785318647737
718315,1673029620,2023-01-06,2023-01-06,2023,807,1,11046.5,280.48214285714283,NQH3,0.0463487616986057,0.0713057872286241,0.0688100846756197,0.0445661170178901,0.4790419161676438,0.0083190085100073,158,94,0.825007958235187,3,5,0,8.5,2,0,0,0,0,0,0,0,0,0,0,0.024957025530018464,0.03476157127395429
718348,1673031600,2023-01-06,2023-01-06,2023,840,1,11083.2,280.48214285714283,NQH3,0.0427834723371745,0.058470745527477,0.0827147131852066,0.0702362004201974,0.8333333333332874,0.0071305787228611,63,19,0.6920226650537925,9,10,0,13.200000000000728,8,0,0,0,0,0,0,0,0,0,0,0.0374355382950277,0.044566117017890115
718367,1673032740,2023-01-06,2023-01-06,2023,859,1,11111.8,280.48214285714283,NQH3,0.035652893614312,0.0427834723371745,0.1008976889285006,0.1162284331826522,0.6060606060605169,-0.0025466352581639,56,7,0.6585089450563729,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0383268606353855,0.06417520850576176
718387,1673033940,2023-01-06,2023-01-06,2023,879,1,11126.2,280.48214285714283,NQH3,0.0541923982937569,0.0559750429744725,0.0666709110587662,0.00855669446744,0.4304207119740155,0.0098639672332921,69,18,0.6934487807984091,12,12,0,15.700000000000728,8,0,0,0,0,0,0,0,0,0,0,0.023174380849302862,0.028522314891449674
718409,1673035260,2023-01-06,2023-01-06,2023,901,1,11150.5,280.48214285714283,NQH3,0.026739670210734,0.0188960336155828,0.0516966957407525,0.1283504170115235,0.3152709359605563,0.0033276034040015,62,7,0.7397975424970148,1,1,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03119628191252308,0.0383268606353855
718851,1673238300,2023-01-08,2023-01-09,2023,1405,1,11154.0,274.82142857142856,NQH3,0.0181936322287199,0.0225601039636153,0.0145549057829759,0.0189213775178713,0.3653846153846221,0.0063417803768672,240,240,0.1739311241065203,1,4,0,0.7999999999992724,1,0,0,0,0,0,0,0,0,0,0,0.010006497725795972,0.01455490578297596
718870,1673239440,2023-01-08,2023-01-09,2023,1424,1,11174.2,274.82142857142856,NQH3,0.0327485380116959,0.0363872644574399,0.0378427550357427,0.0509421702404158,0.5098039215686624,0.0101884340480824,240,10,0.2517998700454603,1,0,0,22.40000000000145,107,0,1,0,0,0,0,0,0,0,0,0.026380766731643926,0.025471085120207928
718976,1673245800,2023-01-09,2023-01-09,2023,90,-1,11153.8,274.82142857142856,NQH3,0.0334762833008473,0.0352956465237193,0.0316569200779753,0.0181936322287199,0.4705882352941176,0.0105696339614468,240,240,0.3373099415204573,1,37,0,10.0,26,0,0,0,0,0,0,0,0,0,0,0.028200129954515922,0.031838856400259914
719010,1673247840,2023-01-09,2023-01-09,2023,124,-1,11151.2,274.82142857142856,NQH3,0.0138271604938245,0.0291098115659519,0.0302014294996724,0.0302014294996724,0.4970059880238868,0.0022698722113917,240,33,0.3253021442495047,1,33,0,17.0,16,0,0,0,0,0,0,0,0,0,0,0.01819363222871995,0.02092267706302794
719043,1673249820,2023-01-09,2023-01-09,2023,157,-1,11135.5,274.82142857142856,NQH3,0.0600389863547758,0.0629499675113683,0.1044314489928551,0.0920597790773203,0.9007092198580682,0.0096686159844059,240,25,0.4206367771280132,1,3,108,8.0,1,0,0,0,0,0,0,0,0,0,0,0.03911630929174789,0.03820662768031189
719062,1673250960,2023-01-09,2023-01-09,2023,176,-1,11124.0,274.82142857142856,NQH3,0.0261988304093593,0.0116439246263834,0.0272904483430799,0.0261988304093593,0.1843575418994231,0.003482781026641,240,7,0.4653931124106748,5,0,81,63.20000000000073,109,0,1,0,1,0,1,0,1,0,0,0.01819363222871995,0.02183235867446394
719150,1673256240,2023-01-09,2023-01-09,2023,264,1,11167.0,274.82142857142856,NQH3,0.0236517218973359,0.0272904483430799,0.0691358024691358,0.0964262508122157,0.6129032258064516,0.0013861815031405,240,240,0.6706172839506543,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.025471085120207928,0.03820662768031189
719170,1673257440,2023-01-09,2023-01-09,2023,284,1,11184.5,274.82142857142856,NQH3,0.0447563352826484,0.0534892787524393,0.0509421702404158,0.0702274204028563,0.4580152671754962,0.0116092700888009,240,8,0.6531513970110859,1,0,95,43.5,97,0,1,0,1,0,0,0,1,0,0,0.03911630929174789,0.04639376218323587
719265,1673263140,2023-01-09,2023-01-09,2023,379,-1,11148.5,274.82142857142856,NQH3,0.0309291747888239,0.0327485380116959,0.0327485380116959,0.0665886939571123,0.3531914893616165,0.0092007797270946,240,196,0.4759454191032979,1,1,78,0.0,0,0,0,0,0,0,0,0,0,0,0,0.01819363222871995,0.02910981156595192
719338,1673267520,2023-01-09,2023-01-09,2023,452,1,11175.0,274.82142857142856,NQH3,0.0436647173489278,0.0407537361923353,0.0473034437946718,0.0356595191682884,0.6038647342996019,0.0134286333116742,240,167,0.4257309941520203,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03274853801169591,0.03911630929174789
719397,1673271060,2023-01-09,2023-01-09,2023,511,1,11197.2,274.82142857142856,NQH3,0.0815074723846706,0.0789603638726472,0.1164392462638076,0.137179987004551,0.5967741935483752,0.0192679228936546,240,54,0.5825601039636207,52,52,0,26.700000000000728,29,1,1,0,0,0,0,0,0,0,0,0.048213125406107865,0.06913580246913581
719449,1673274180,2023-01-09,2023-01-09,2023,563,1,11205.2,274.82142857142856,NQH3,0.0764132553606237,0.0789603638726472,0.1069785575048786,0.0953346328784951,0.6811594202899086,0.0196491228070159,240,52,0.6768031189083689,7,7,0,11.700000000000728,2,0,0,0,0,0,0,0,0,0,0,0.0354775828460039,0.04457439896036387
719470,1673275440,2023-01-09,2023-01-09,2023,584,1,11246.0,274.82142857142856,NQH3,0.0807797270955192,0.0891487979207277,0.0946068875893437,0.1681091617933749,0.2688172043010846,0.0207060862031634,84,12,1.002469135802456,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.08096166341780377,0.1027940220922677
719486,1673276400,2023-01-09,2023-01-09,2023,600,1,11320.0,274.82142857142856,NQH3,0.0880571799870072,0.0927875243664717,0.1557374918778401,0.2357894736842078,0.7046263345195836,0.0158024691358032,16,1,1.207693307342396,3,33,21,40.0,22,0,1,0,1,0,0,0,0,0,0,0.05821962313190384,0.0727745289148798
719519,1673278380,2023-01-09,2023-01-09,2023,633,1,11333.2,274.82142857142856,NQH3,0.0960623781676466,0.0997011046133906,0.1528265107212475,0.1288109161793425,0.7342657342657716,0.0239116309291773,48,30,1.3776218323586162,1,2,0,6.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.053671215074723846,0.06640675763482781
719552,1673280360,2023-01-09,2023-01-09,2023,666,1,11366.2,274.82142857142856,NQH3,0.0625860948667992,0.0997011046133906,0.0462118258609513,0.0389343729694633,0.2448979591836734,0.0223521767381416,44,19,1.079610136452218,1,4,98,6.400000000001455,2,0,0,0,0,0,0,0,0,0,0,0.03820662768031189,0.05185185185185186
